,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,
Timestamp (ns),Accel_x (mg), Accel_y (mg), Accel_z (mg),Gyro_x (deg/s), Gyro_y (deg/s), Gyro_z (deg/s),Mag_x (uT), Mag_y (uT), Mag_z (uT),Quat_w, Quat_x, Quat_y, Quat_z,Pressure (Pa),
1594830726199789280,-13.0,-65.0,950.0,0.0,-0.0625,-0.125,-22.0625,32.25,-53.875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101694.0,
1594830726213473967,-14.0,-64.0,949.0,0.0,-0.125,0.125,-22.0625,32.25,-53.875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101694.0,
1594830726227170681,-13.0,-63.0,950.0,-0.0625,0.0625,0.0,-22.0625,33.0625,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101694.0,
1594830726240336540,-13.0,-64.0,949.0,-0.0625,0.0625,0.0,-22.0625,33.0625,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101694.0,
1594830726253464733,-13.0,-64.0,950.0,0.1875,0.0,0.0625,-22.0625,33.0625,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101694.0,
1594830726266786596,-15.0,-63.0,949.0,-0.125,-0.1875,0.0,-22.0625,33.0625,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101694.0,
1594830726280071133,-13.0,-65.0,951.0,-0.1875,0.0625,0.0,-22.375,33.0625,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101694.0,
1594830726293276189,-13.0,-65.0,947.0,-0.125,-0.1875,0.0625,-22.375,33.0625,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101694.0,
1594830726306616888,-13.0,-64.0,950.0,0.125,0.0,0.0,-22.375,33.0625,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101694.0,
1594830726320337378,-15.0,-65.0,952.0,0.0625,0.0,0.0625,-22.375,33.0625,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101694.0,
1594830726333761463,-14.0,-66.0,954.0,-0.0625,0.125,0.0625,-21.75,32.25,-55.375,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101694.0,
1594830726347374641,-12.0,-65.0,946.0,0.0,0.0,0.0625,-21.75,32.25,-55.375,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101694.0,
1594830726361309311,-16.0,-64.0,951.0,0.0625,0.125,0.0625,-21.75,32.25,-55.375,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101694.0,
1594830726375297342,-17.0,-66.0,947.0,0.0,0.125,0.0625,-22.75,31.5625,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.5,
1594830726389693676,-13.0,-64.0,953.0,0.0625,0.0,0.125,-22.75,31.5625,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.5,
1594830726404093517,-14.0,-64.0,948.0,0.1875,0.125,0.0,-22.75,31.5625,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.5,
1594830726417073810,-14.0,-67.0,952.0,0.0,-0.125,0.0,-22.75,31.5625,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.5,
1594830726430373651,-15.0,-66.0,952.0,-0.0625,0.0625,-0.0625,-22.375,32.6875,-53.875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.5,
1594830726444174311,-16.0,-64.0,951.0,0.0625,0.0,0.0625,-22.375,32.6875,-53.875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.5,
1594830726458386758,-12.0,-65.0,949.0,0.0,0.125,0.0,-22.375,32.6875,-53.875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.5,
1594830726472339579,-12.0,-63.0,952.0,0.0,0.0,-0.0625,-23.5625,32.25,-55.375,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.5,
1594830726486381396,-14.0,-67.0,951.0,0.0,0.0,0.0625,-23.5625,32.25,-55.375,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.5,
1594830726500325519,-14.0,-63.0,952.0,0.0625,0.0625,0.125,-23.5625,32.25,-55.375,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.5,
1594830726513282049,-14.0,-66.0,950.0,0.0,0.25,0.0625,-23.5625,32.25,-55.375,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.5,
1594830726527330670,-14.0,-67.0,950.0,-0.0625,0.0625,0.0625,-22.0625,32.25,-54.25,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.5,
1594830726541068820,-14.0,-65.0,951.0,-0.125,0.0625,0.125,-22.0625,32.25,-54.25,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.5,
1594830726554695675,-13.0,-65.0,950.0,-0.0625,-0.0625,0.0625,-22.0625,32.25,-54.25,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.5,
1594830726569320925,-15.0,-63.0,951.0,0.25,0.0,0.125,-22.0625,32.25,-54.25,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.5,
1594830726583337703,-16.0,-65.0,952.0,0.125,-0.125,0.0625,-22.0625,33.0625,-55.375,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.5,
1594830726597706617,-14.0,-64.0,947.0,0.0625,0.0,0.0,-22.0625,33.0625,-55.375,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.5,
1594830726612200558,-14.0,-64.0,952.0,0.0625,0.0,0.1875,-22.0625,33.0625,-55.375,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.5,
1594830726626205245,-13.0,-66.0,954.0,-0.1875,0.1875,0.0,-22.375,32.25,-54.25,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.5,
1594830726640743491,-15.0,-64.0,947.0,-0.0625,0.125,0.0,-22.375,32.25,-54.25,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.5,
1594830726655457209,-14.0,-67.0,951.0,-0.125,-0.0625,-0.0625,-22.375,32.25,-54.25,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.5,
1594830726669658835,-13.0,-66.0,953.0,-0.0625,-0.1875,0.0,-23.1875,32.6875,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.5,
1594830726683678487,-14.0,-67.0,951.0,-0.125,0.0625,0.0,-23.1875,32.6875,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.5,
1594830726697682109,-14.0,-65.0,949.0,-0.0625,-0.0625,0.0,-23.1875,32.6875,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.5,
1594830726712190460,-14.0,-64.0,950.0,-0.0625,0.3125,-0.1875,-23.1875,32.6875,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.5,
1594830726726792809,-15.0,-66.0,951.0,0.0,0.125,0.0625,-22.375,31.5625,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.5,
1594830726742108368,-15.0,-64.0,950.0,0.125,-0.0625,0.0,-22.375,31.5625,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.5,
1594830726757111824,-13.0,-63.0,949.0,-0.0625,-0.0625,0.0,-22.375,31.5625,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.75,
1594830726772153138,-12.0,-66.0,953.0,0.125,0.1875,0.0,-22.75,33.0625,-55.375,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.75,
1594830726786966610,-15.0,-66.0,949.0,0.125,0.0,0.0625,-22.75,33.0625,-55.375,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.75,
1594830726801729240,-15.0,-66.0,950.0,0.1875,0.0,0.0,-22.75,33.0625,-55.375,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.75,
1594830726816752381,-13.0,-63.0,950.0,0.0,0.1875,0.125,-22.75,33.0625,-55.375,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.75,
1594830726832474549,-14.0,-65.0,952.0,-0.25,0.1875,0.0625,-22.0625,33.375,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.75,
1594830726848724740,-14.0,-64.0,948.0,-0.0625,0.0625,0.0625,-22.0625,33.375,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.75,
1594830726863664749,-15.0,-66.0,953.0,0.125,-0.0625,0.0,-22.0625,33.375,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.75,
1594830726879795764,-16.0,-65.0,952.0,-0.125,-0.0625,-0.0625,-23.1875,32.25,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.75,
1594830726900458842,-12.0,-66.0,949.0,-0.0625,0.0,0.0,-23.1875,32.25,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.75,
1594830726916486947,-14.0,-62.0,949.0,0.0625,-0.25,0.0625,-23.5625,32.6875,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.75,
1594830726933991450,-14.0,-64.0,954.0,-0.0625,-0.125,0.0,-23.5625,32.6875,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.75,
1594830726951517817,-14.0,-65.0,950.0,0.125,0.3125,-0.0625,-23.5625,32.6875,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.75,
1594830726968097429,-13.0,-63.0,952.0,0.0,0.125,0.0,-22.0625,32.25,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.75,
1594830726984253087,-13.0,-64.0,947.0,-0.0625,0.0625,0.0625,-22.0625,32.25,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.75,
1594830727000138705,-15.0,-65.0,950.0,0.0625,-0.1875,0.0625,-22.0625,32.25,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.75,
1594830727015485541,-14.0,-63.0,951.0,-0.0625,0.125,0.0,-22.0625,32.25,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.75,
1594830727031305702,-14.0,-67.0,949.0,0.0,-0.0625,-0.0625,-22.75,32.6875,-56.25,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.75,
1594830727045921854,-16.0,-65.0,949.0,0.0625,0.0,0.0625,-22.75,32.6875,-56.25,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.75,
1594830727061259147,-14.0,-65.0,949.0,-0.1875,-0.1875,0.0,-22.75,32.6875,-56.25,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.75,
1594830727076516463,-13.0,-63.0,951.0,-0.0625,-0.125,0.125,-22.375,33.0625,-55.375,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.75,
1594830727091817220,-13.0,-66.0,950.0,0.0,-0.0625,-0.0625,-22.375,33.0625,-55.375,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.75,
1594830727108111591,-13.0,-66.0,947.0,0.125,0.0625,0.0625,-22.375,33.0625,-55.375,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.75,
1594830727123142259,-16.0,-65.0,949.0,0.3125,0.0,0.125,-23.1875,31.875,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101698.75,
1594830727144183771,-12.0,-64.0,949.0,0.0,0.25,-0.0625,-23.1875,31.875,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101703.5,
1594830727163233428,-15.0,-64.0,952.0,-0.125,0.1875,-0.125,-23.1875,31.875,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101703.5,
1594830727182086007,-16.0,-67.0,953.0,0.0625,0.125,0.0625,-22.375,33.375,-54.25,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101703.5,
1594830727199937656,-14.0,-64.0,950.0,0.0,0.0,0.0,-22.375,33.375,-54.25,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101703.5,
1594830727216795205,-14.0,-66.0,950.0,0.0,0.0625,0.0,-22.375,33.375,-54.25,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101703.5,
1594830727234240798,-13.0,-65.0,949.0,-0.125,0.0625,0.0625,-23.1875,33.375,-53.5,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101703.5,
1594830727249766495,-14.0,-64.0,951.0,0.0,-0.125,-0.0625,-23.1875,33.375,-53.5,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101703.5,
1594830727264381133,-14.0,-64.0,952.0,0.0,-0.1875,0.0,-23.1875,33.375,-53.5,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101703.5,
1594830727280008240,-14.0,-63.0,951.0,-0.125,0.125,0.0,-22.0625,32.25,-54.25,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101703.5,
1594830727294633028,-17.0,-65.0,952.0,0.0625,-0.1875,0.0,-22.0625,32.25,-54.25,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101703.5,
1594830727309194394,-12.0,-64.0,949.0,-0.0625,-0.125,0.0625,-22.0625,32.25,-54.25,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101703.5,
1594830727322651406,-12.0,-66.0,947.0,-0.3125,-0.1875,0.0625,-22.0625,32.25,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101703.5,
1594830727341978278,-13.0,-63.0,952.0,0.0,-0.1875,0.0,-22.0625,32.25,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101703.5,
1594830727355543178,-12.0,-67.0,948.0,-0.1875,-0.0625,-0.0625,-22.0625,32.25,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101703.5,
1594830727369095103,-13.0,-63.0,951.0,-0.0625,0.0,0.0625,-22.0625,32.25,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101703.5,
1594830727382296776,-14.0,-64.0,951.0,-0.125,0.125,0.0,-22.75,32.6875,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101703.5,
1594830727395575823,-13.0,-65.0,950.0,0.1875,-0.0625,0.0,-22.75,32.6875,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101703.5,
1594830727409086111,-13.0,-64.0,949.0,0.0625,-0.0625,0.0625,-22.75,32.6875,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101703.5,
1594830727423925215,-16.0,-66.0,951.0,0.0625,0.125,0.0,-22.75,32.6875,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101703.5,
1594830727438362364,-13.0,-65.0,952.0,0.0,0.3125,0.0,-22.0625,31.5625,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101703.5,
1594830727452038278,-12.0,-64.0,949.0,0.1875,-0.0625,0.0,-22.0625,31.5625,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101703.5,
1594830727466875955,-14.0,-66.0,951.0,0.0625,-0.125,0.0,-22.0625,31.5625,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101703.5,
1594830727481469952,-14.0,-65.0,951.0,0.0625,-0.125,0.0,-22.375,32.25,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101703.5,
1594830727496434662,-14.0,-67.0,951.0,-0.0625,-0.125,0.0625,-22.375,32.25,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101703.5,
1594830727510668427,-14.0,-65.0,948.0,-0.0625,-0.125,0.0625,-22.375,32.25,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101703.5,
1594830727524510533,-15.0,-64.0,950.0,0.0625,-0.0625,0.0625,-22.375,32.25,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101700.75,
1594830727538459431,-13.0,-66.0,952.0,0.0,-0.0625,0.0625,-23.1875,32.6875,-55.5,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101700.75,
1594830727553985736,-13.0,-63.0,949.0,0.125,-0.125,0.0625,-23.1875,32.6875,-55.5,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101700.75,
1594830727568796357,-14.0,-64.0,950.0,0.0,0.0,0.0,-23.1875,32.6875,-55.5,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101700.75,
1594830727583852368,-14.0,-64.0,951.0,0.0,-0.0625,0.0,-23.1875,31.5625,-53.875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101700.75,
1594830727597638400,-14.0,-64.0,950.0,-0.0625,0.0,0.0625,-23.1875,31.5625,-53.875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101700.75,
1594830727613042415,-11.0,-64.0,947.0,0.0,0.125,-0.0625,-23.1875,31.5625,-53.875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101700.75,
1594830727627256625,-13.0,-66.0,950.0,-0.0625,-0.0625,0.0625,-23.1875,31.5625,-53.875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101700.75,
1594830727642004779,-13.0,-65.0,950.0,0.0625,-0.0625,0.0,-22.75,32.25,-53.875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101700.75,
1594830727656609240,-12.0,-64.0,947.0,0.125,-0.25,0.125,-22.75,32.25,-53.875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101700.75,
1594830727671925702,-11.0,-65.0,948.0,-0.0625,0.125,-0.0625,-22.75,32.25,-53.875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101700.75,
1594830727686429423,-13.0,-63.0,950.0,-0.0625,-0.125,0.125,-22.75,32.6875,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101700.75,
1594830727701232603,-13.0,-64.0,950.0,-0.1875,0.125,0.125,-22.75,32.6875,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101700.75,
1594830727715668384,-14.0,-65.0,951.0,-0.4375,-0.0625,0.0625,-22.75,32.6875,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101700.75,
1594830727730228303,-13.0,-63.0,950.0,-0.125,0.0625,0.0625,-22.75,32.25,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101700.75,
1594830727744570505,-13.0,-65.0,949.0,0.125,0.0,-0.0625,-22.75,32.25,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101700.75,
1594830727759540597,-15.0,-63.0,948.0,0.0,-0.0625,0.125,-22.75,32.25,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101700.75,
1594830727773739542,-13.0,-64.0,949.0,0.125,0.0,0.125,-22.75,32.25,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101700.75,
1594830727788578911,-14.0,-66.0,952.0,0.1875,-0.0625,-0.0625,-22.75,32.25,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101700.75,
1594830727803410457,-14.0,-65.0,952.0,-0.125,-0.375,-0.0625,-22.75,32.25,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101700.75,
1594830727817472336,-13.0,-66.0,951.0,-0.0625,-0.0625,-0.0625,-22.75,32.25,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101700.75,
1594830727831951158,-14.0,-64.0,952.0,0.125,0.0625,0.0625,-22.75,32.6875,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101700.75,
1594830727846416036,-14.0,-64.0,951.0,0.0625,0.0625,-0.0625,-22.75,32.6875,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101700.75,
1594830727860452639,-17.0,-62.0,949.0,0.0625,0.0,0.0,-22.75,32.6875,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101700.75,
1594830727874797637,-13.0,-65.0,954.0,0.1875,-0.0625,0.125,-22.75,32.6875,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101700.75,
1594830727888447897,-14.0,-64.0,951.0,0.1875,0.0625,-0.0625,-23.1875,33.375,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101700.75,
1594830727901940959,-15.0,-64.0,951.0,-0.0625,0.125,0.0,-23.1875,33.375,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101699.5,
1594830727915296443,-14.0,-64.0,949.0,0.0625,0.125,-0.125,-23.1875,33.375,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101699.5,
1594830727928495060,-15.0,-64.0,950.0,0.0625,0.0,-0.0625,-22.75,32.25,-53.5,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101699.5,
1594830727947708872,-15.0,-65.0,950.0,0.125,0.0,0.0,-22.75,32.25,-53.5,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101699.5,
1594830727961741196,-15.0,-66.0,949.0,-0.125,-0.125,-0.0625,-22.75,32.25,-53.5,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101699.5,
1594830727975422799,-13.0,-64.0,950.0,0.0625,0.0625,0.125,-22.75,32.25,-53.5,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101699.5,
1594830727988521919,-16.0,-65.0,951.0,-0.0625,0.0,-0.0625,-22.75,33.0625,-53.875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101699.5,
1594830728001436969,-14.0,-64.0,950.0,-0.0625,0.0,0.0,-22.75,33.0625,-53.875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101699.5,
1594830728015098879,-13.0,-65.0,951.0,-0.125,0.0,0.0,-22.75,33.0625,-53.875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101699.5,
1594830728028742649,-15.0,-64.0,951.0,0.0,0.0625,0.0,-23.1875,31.875,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101699.5,
1594830728042464409,-12.0,-67.0,950.0,-0.0625,0.0,-0.125,-23.1875,31.875,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101699.5,
1594830728055793477,-12.0,-66.0,949.0,0.0,-0.0625,-0.0625,-23.1875,31.875,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101699.5,
1594830728069282264,-14.0,-65.0,950.0,-0.0625,-0.1875,0.0,-23.1875,31.875,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101699.5,
1594830728082749626,-14.0,-66.0,952.0,-0.0625,0.1875,-0.125,-22.75,32.25,-54.25,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101699.5,
1594830728096207086,-17.0,-64.0,950.0,0.0625,0.125,0.0,-22.75,32.25,-54.25,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101699.5,
1594830728109426561,-13.0,-65.0,949.0,-0.125,0.0,-0.125,-22.75,32.25,-54.25,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101699.5,
1594830728122392172,-13.0,-66.0,951.0,0.3125,0.125,-0.125,-22.75,32.25,-54.25,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101699.5,
1594830728135819536,-11.0,-65.0,950.0,0.25,-0.0625,0.0625,-22.0625,32.25,-55.5,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101699.5,
1594830728150096748,-13.0,-67.0,950.0,0.0625,-0.125,-0.0625,-22.0625,32.25,-55.5,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101699.5,
1594830728163202375,-15.0,-64.0,951.0,0.125,-0.0625,-0.0625,-22.0625,32.25,-55.5,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101699.5,
1594830728176740399,-13.0,-65.0,949.0,0.0625,-0.125,0.0,-22.0625,32.25,-55.5,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101699.5,
1594830728189992552,-13.0,-63.0,951.0,0.125,0.0,-0.0625,-22.75,33.0625,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101699.5,
1594830728203096996,-12.0,-64.0,950.0,0.125,0.125,0.0,-22.75,33.0625,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101699.5,
1594830728216317233,-13.0,-66.0,952.0,0.0,0.1875,-0.0625,-22.75,33.0625,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101699.5,
1594830728229429816,-13.0,-67.0,950.0,-0.125,0.3125,0.0625,-22.375,32.6875,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101699.5,
1594830728243019858,-13.0,-66.0,948.0,-0.3125,0.1875,-0.0625,-22.375,32.6875,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101699.5,
1594830728256297140,-14.0,-67.0,950.0,0.0,0.125,0.0,-22.375,32.6875,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101699.5,
1594830728269301073,-15.0,-63.0,951.0,0.0625,0.0625,0.0,-22.375,32.6875,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101699.5,
1594830728282469362,-12.0,-63.0,951.0,0.0,-0.0625,-0.0625,-22.75,32.25,-54.25,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101697.0,
1594830728295569588,-13.0,-66.0,951.0,0.0625,0.25,-0.1875,-22.75,32.25,-54.25,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101697.0,
1594830728308997358,-14.0,-66.0,946.0,0.1875,0.1875,-0.0625,-22.75,32.25,-54.25,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101697.0,
1594830728322543779,-14.0,-65.0,949.0,0.0625,0.0625,-0.125,-22.75,32.25,-54.25,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101697.0,
1594830728335972590,-14.0,-66.0,951.0,-0.0625,0.125,0.0625,-22.375,32.25,-54.25,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101697.0,
1594830728349375282,-14.0,-65.0,951.0,0.0,0.0625,0.0,-22.375,32.25,-54.25,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101697.0,
1594830728362529504,-14.0,-65.0,950.0,0.0625,-0.25,0.0625,-22.375,32.25,-54.25,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101697.0,
1594830728376231165,-15.0,-64.0,948.0,0.0,-0.0625,0.0,-22.375,32.25,-54.25,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101697.0,
1594830728390027725,-14.0,-64.0,951.0,-0.125,-0.125,0.0625,-23.1875,33.0625,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101697.0,
1594830728403621181,-14.0,-64.0,948.0,-0.0625,0.0,0.125,-23.1875,33.0625,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101697.0,
1594830728417107816,-14.0,-65.0,951.0,0.0,-0.0625,0.0,-23.1875,33.0625,-55.0625,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101697.0,
1594830728430099231,-13.0,-66.0,950.0,-0.0625,-0.1875,0.0,-23.1875,32.25,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101697.0,
1594830728443324024,-13.0,-64.0,952.0,0.0625,0.0625,0.125,-23.1875,32.25,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101697.0,
1594830728456655443,-16.0,-67.0,948.0,0.0625,-0.3125,0.0625,-23.1875,32.25,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101697.0,
1594830728470718421,-16.0,-65.0,954.0,0.25,-0.125,0.125,-23.1875,32.25,-54.6875,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101697.0,
1594830728485438947,-16.0,-65.0,950.0,-0.125,-0.125,0.0,-22.375,33.0625,-54.25,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101697.0,
1594830728499235222,-15.0,-65.0,951.0,0.0625,-0.25,0.125,-22.375,33.0625,-54.25,0.9993896484375,-0.035400390625,0.00250244140625,0.0,101697.0,
