,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,
Timestamp (ns),Accel_x (mg), Accel_y (mg), Accel_z (mg),Gyro_x (deg/s), Gyro_y (deg/s), Gyro_z (deg/s),Mag_x (uT), Mag_y (uT), Mag_z (uT),Quat_w, Quat_x, Quat_y, Quat_z,Pressure (Pa),Range to 0x6a25 (mm),RSS to 0x6a25 (dB),
1594838248882974707,23.0,-69.0,961.0,0.125,-0.1875,0.0,10.1875,-5.375,-37.375,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101672.25,1048576,0,
1594838248916815660,22.0,-70.0,961.0,-0.25,0.0,-0.0625,10.1875,-5.375,-37.375,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101672.25,131072,0,
1594838248952099615,24.0,-69.0,958.0,-0.0625,-0.0625,-0.0625,10.5625,-4.6875,-38.1875,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101672.25,131072,0,
1594838248986397674,24.0,-68.0,966.0,-0.0625,0.0625,0.0,10.5625,-4.6875,-37.0,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101672.25,131072,0,
1594838249020015980,24.0,-68.0,961.0,0.0625,-0.125,0.0,10.5625,-4.6875,-37.0,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101672.25,131072,0,
1594838249051495325,24.0,-70.0,959.0,-0.1875,0.0625,0.0,10.875,-5.0625,-38.5625,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101672.25,131072,0,
1594838249083140638,23.0,-69.0,962.0,0.0,0.0,-0.0625,10.1875,-4.25,-37.75,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101672.25,131072,0,
1594838249115161705,23.0,-69.0,960.0,-0.0625,-0.1875,-0.0625,10.1875,-4.25,-37.75,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101672.25,131072,0,
1594838249140114304,23.0,-68.0,963.0,-0.0625,-0.0625,0.0,10.875,-5.0625,-38.1875,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101671.5,131072,0,
1594838249165539382,25.0,-70.0,960.0,0.1875,-0.125,-0.0625,10.875,-5.0625,-38.1875,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101671.5,131072,0,
1594838249198226594,25.0,-70.0,963.0,-0.0625,-0.125,-0.0625,10.875,-4.25,-37.75,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101671.5,131072,0,
1594838249229558345,22.0,-68.0,959.0,0.0625,0.0,0.0,10.875,-4.25,-37.75,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101671.5,131072,0,
1594838249263291579,23.0,-70.0,959.0,0.0,-0.1875,0.125,10.875,-5.75,-37.75,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101671.5,131072,0,
1594838249296194857,22.0,-69.0,961.0,-0.0625,0.1875,0.0,10.5625,-5.375,-38.1875,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101671.5,131072,0,
1594838249329560397,22.0,-69.0,961.0,0.0,0.0,0.0625,10.5625,-5.375,-38.1875,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101671.5,131072,0,
1594838249363916172,23.0,-68.0,958.0,0.0,0.0625,0.0625,11.25,-5.0625,-38.5625,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101671.5,131072,0,
1594838249397144536,22.0,-70.0,964.0,-0.125,-0.125,0.0625,10.5625,-4.6875,-37.75,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101671.5,131072,0,
1594838249430284520,25.0,-70.0,963.0,-0.0625,-0.0625,0.0625,10.5625,-4.6875,-37.75,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101671.5,131072,0,
1594838249463193814,22.0,-68.0,960.0,-0.0625,0.0625,0.0625,10.875,-4.6875,-37.75,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101671.5,131072,0,
1594838249496905433,23.0,-70.0,961.0,-0.0625,0.125,0.0625,11.6875,-5.375,-38.5625,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101671.5,131072,0,
1594838249532484449,24.0,-69.0,964.0,-0.0625,0.25,0.0,11.6875,-5.375,-38.5625,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101674.0,131072,0,
1594838249564601926,22.0,-70.0,958.0,-0.0625,0.0,-0.125,10.875,-4.6875,-37.75,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101674.0,131072,0,
1594838249598115056,24.0,-70.0,961.0,-0.1875,0.0625,-0.0625,11.25,-4.6875,-39.0,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101674.0,131072,0,
1594838249630529320,22.0,-70.0,962.0,0.0625,-0.125,0.125,11.25,-4.6875,-39.0,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101674.0,131072,0,
1594838249665539179,23.0,-68.0,957.0,-0.1875,0.0,-0.0625,10.5625,-5.0625,-38.1875,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101674.0,131072,0,
1594838249699243001,24.0,-69.0,961.0,-0.125,0.1875,0.0625,10.5625,-3.875,-37.375,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101674.0,131072,0,
1594838249731660941,24.0,-70.0,959.0,-0.0625,0.1875,-0.0625,10.5625,-3.875,-37.375,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101674.0,131072,0,
1594838249767582774,22.0,-69.0,958.0,0.0,-0.1875,0.0,10.5625,-5.0625,-38.25,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101674.0,131072,0,
1594838249800451092,23.0,-68.0,962.0,-0.0625,0.1875,0.0,11.25,-3.5625,-38.5625,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101674.0,131072,0,
1594838249833046905,22.0,-69.0,963.0,0.25,0.0625,0.0,10.5625,-5.0625,-37.75,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101674.0,131072,0,
1594838249865610673,22.0,-69.0,961.0,0.0625,0.0,0.0,10.5625,-5.0625,-37.75,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101674.0,131072,0,
1594838249896198772,23.0,-70.0,962.0,0.1875,-0.0625,-0.125,10.5625,-5.0625,-38.1875,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101674.0,131072,0,
1594838249930191936,24.0,-69.0,963.0,-0.125,0.125,-0.0625,10.5625,-5.0625,-38.1875,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101674.0,131072,0,
1594838249962841240,24.0,-70.0,961.0,0.1875,0.0,-0.0625,10.1875,-5.0625,-39.0,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101674.0,131072,0,
1594838249996925899,22.0,-67.0,961.0,0.0625,0.0625,-0.125,10.1875,-5.0625,-37.75,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101674.0,131072,0,
1594838250027823237,24.0,-70.0,959.0,-0.0625,0.125,0.0625,10.1875,-5.0625,-37.75,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101674.0,131072,0,
1594838250065312581,23.0,-70.0,958.0,0.0,0.0,0.0,11.6875,-4.6875,-39.375,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101674.0,131072,0,
1594838250097518694,23.0,-69.0,961.0,0.0625,0.0625,0.0625,10.875,-4.6875,-37.75,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101674.0,131072,0,
1594838250131262855,22.0,-69.0,959.0,-0.25,0.0625,0.0625,10.875,-4.6875,-37.75,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101674.0,131072,0,
1594838250162416365,22.0,-67.0,961.0,0.0,0.1875,-0.125,10.5625,-5.0625,-38.1875,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101674.0,131072,0,
1594838250194592601,24.0,-68.0,962.0,0.1875,-0.1875,-0.0625,10.1875,-4.6875,-38.5625,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101674.0,131072,0,
1594838250222905803,22.0,-69.0,961.0,0.125,-0.125,-0.0625,10.1875,-4.6875,-38.5625,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101674.0,131072,0,
1594838250245447670,24.0,-70.0,958.0,0.0625,-0.0625,-0.0625,11.25,-4.25,-37.75,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101674.0,131072,0,
1594838250268876889,23.0,-68.0,961.0,0.125,0.1875,0.0,11.25,-4.25,-37.75,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.25,131072,0,
1594838250291386523,22.0,-68.0,961.0,0.0625,0.125,0.0,10.5625,-4.25,-38.5625,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.25,131072,0,
1594838250314747196,22.0,-68.0,961.0,0.1875,0.25,-0.0625,10.5625,-4.25,-38.5625,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.25,131072,0,
1594838250337684900,22.0,-69.0,957.0,-0.125,-0.0625,0.0,10.1875,-5.0625,-39.0,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.25,131072,0,
1594838250363387800,22.0,-69.0,960.0,0.0,0.0,-0.0625,10.1875,-5.0625,-39.0,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.25,131072,0,
1594838250388094370,23.0,-68.0,961.0,0.1875,-0.0625,-0.0625,10.5625,-3.875,-38.25,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.25,131072,0,
1594838250414265150,23.0,-69.0,960.0,0.0,0.25,0.0,10.5625,-3.875,-38.25,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.25,131072,0,
1594838250440777353,24.0,-69.0,962.0,0.0,0.125,-0.125,10.1875,-6.0625,-39.0,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.25,131072,0,
1594838250467244707,24.0,-68.0,958.0,0.125,0.25,-0.0625,10.1875,-6.0625,-39.0,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.25,131072,0,
1594838250492210781,24.0,-72.0,961.0,-0.0625,0.125,0.0625,10.875,-5.0625,-37.75,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.25,131072,0,
1594838250517504797,22.0,-69.0,959.0,-0.1875,0.0625,-0.0625,10.875,-5.0625,-37.75,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.25,131072,0,
1594838250543425020,23.0,-69.0,964.0,0.125,-0.125,-0.0625,11.6875,-4.6875,-39.375,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.25,131072,0,
1594838250569392629,23.0,-70.0,963.0,0.125,0.0625,0.0,11.6875,-4.6875,-39.375,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.25,131072,0,
1594838250593503957,24.0,-70.0,960.0,-0.0625,0.0,-0.0625,10.875,-4.25,-38.1875,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.25,131072,0,
1594838250624952102,22.0,-71.0,961.0,0.0625,0.0625,-0.0625,10.875,-4.25,-38.1875,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.25,131072,0,
1594838250648431373,22.0,-69.0,962.0,0.125,-0.0625,-0.125,10.5625,-3.875,-39.0,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.75,131072,0,
1594838250673527689,21.0,-70.0,959.0,-0.0625,0.0,-0.0625,10.5625,-3.875,-39.0,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.75,131072,0,
1594838250698423311,24.0,-71.0,961.0,0.0,0.1875,-0.0625,11.25,-4.6875,-37.0,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.75,131072,0,
1594838250723978482,24.0,-69.0,960.0,0.0,0.1875,0.0,11.25,-4.6875,-37.0,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.75,131072,0,
1594838250749102240,23.0,-70.0,961.0,0.25,-0.125,0.0625,11.25,-5.375,-37.375,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.75,131072,0,
1594838250772287633,25.0,-70.0,961.0,-0.0625,0.0,-0.0625,11.25,-5.375,-37.375,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.75,131072,0,
1594838250796668398,22.0,-70.0,963.0,-0.25,0.0625,0.0,11.25,-5.0625,-38.5625,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.75,131072,0,
1594838250820442376,24.0,-71.0,958.0,0.0,-0.0625,0.0,11.25,-5.0625,-38.5625,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.75,131072,0,
1594838250850587114,23.0,-68.0,960.0,-0.125,-0.125,0.0625,11.25,-5.0625,-36.5625,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.75,131072,0,
1594838250887122117,24.0,-68.0,961.0,-0.125,0.125,0.1875,11.25,-5.0625,-36.5625,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.75,131072,0,
1594838250923232440,24.0,-70.0,959.0,0.125,0.125,0.125,10.875,-3.5625,-37.75,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.75,131072,0,
1594838250954961143,23.0,-69.0,961.0,-0.125,-0.0625,0.0625,11.6875,-5.375,-39.0,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.75,131072,0,
1594838250982338473,22.0,-68.0,963.0,-0.0625,0.0625,0.0625,11.6875,-5.375,-39.0,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.75,131072,0,
1594838251008288365,24.0,-70.0,963.0,0.0,0.0,0.0625,10.5625,-5.375,-37.375,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.75,131072,0,
1594838251036651409,22.0,-69.0,962.0,0.0,0.0625,0.125,10.5625,-5.375,-37.375,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101676.0, , ,
1594838251063205937,21.0,-69.0,960.0,-0.125,0.1875,0.0,11.25,-5.0625,-38.1875,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101676.0,131072,0,
1594838251088567466,23.0,-70.0,961.0,-0.1875,0.1875,0.0,11.25,-5.0625,-38.1875,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101676.0,131072,0,
1594838251114072666,24.0,-68.0,961.0,0.25,-0.125,0.0625,10.875,-3.875,-38.5625,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101676.0,131072,0,
1594838251140542585,22.0,-69.0,961.0,-0.125,-0.125,0.0,10.875,-3.875,-38.5625,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101676.0,131072,0,
1594838251166812042,22.0,-69.0,962.0,-0.125,0.1875,0.0,11.25,-5.0625,-38.1875,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101676.0,131072,0,
1594838251191683296,23.0,-69.0,963.0,0.0625,0.0625,0.0625,11.25,-5.0625,-38.1875,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101676.0,131072,0,
1594838251217175828,24.0,-67.0,960.0,0.0,-0.0625,0.0,10.875,-3.875,-38.1875,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101676.0,131072,0,
1594838251242654783,24.0,-69.0,961.0,-0.125,0.125,0.0,11.25,-4.6875,-38.1875,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101676.0,131072,0,
1594838251268359911,23.0,-69.0,957.0,0.125,-0.125,0.0625,11.25,-4.6875,-38.1875,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101676.0,131072,0,
1594838251293147392,25.0,-70.0,963.0,0.1875,0.1875,0.0,11.6875,-5.0625,-37.375,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101676.0,131072,0,
1594838251318353014,23.0,-70.0,961.0,0.0625,0.0625,-0.0625,11.6875,-5.0625,-37.375,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101676.0,131072,0,
1594838251344238319,21.0,-66.0,964.0,0.125,-0.1875,-0.0625,10.5625,-4.25,-37.375,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101676.0,131072,0,
1594838251370629940,22.0,-68.0,960.0,0.0,-0.0625,-0.0625,10.5625,-4.25,-37.375,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101676.0,131072,0,
1594838251396590989,24.0,-70.0,961.0,0.0,0.0,-0.0625,10.875,-5.0625,-38.5625,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101676.0,131072,0,
1594838251422453648,23.0,-70.0,959.0,0.25,0.0,0.125,10.875,-5.0625,-38.5625,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.5,131072,0,
1594838251447773866,22.0,-68.0,962.0,0.0625,-0.0625,-0.0625,10.1875,-3.875,-39.0,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.5,131072,0,
1594838251473725434,25.0,-67.0,961.0,-0.0625,-0.25,0.0625,10.1875,-3.875,-39.0,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.5,131072,0,
1594838251499385897,23.0,-69.0,961.0,0.0625,0.0,0.0,10.875,-4.6875,-39.0,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.5,131072,0,
1594838251525454757,22.0,-69.0,961.0,0.125,0.0,0.0,10.875,-4.6875,-39.0,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.5,131072,0,
1594838251551552884,22.0,-68.0,961.0,0.1875,-0.0625,0.0,11.25,-4.6875,-37.375,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.5,131072,0,
1594838251577169814,24.0,-69.0,960.0,-0.0625,0.125,0.0,11.25,-4.6875,-37.375,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.5,131072,0,
1594838251602590335,22.0,-68.0,961.0,0.0625,-0.125,0.0,10.5625,-5.0625,-37.75,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.5,131072,0,
1594838251627234899,24.0,-68.0,961.0,0.0,-0.0625,0.0,10.5625,-5.0625,-37.75,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.5,131072,0,
1594838251653532735,21.0,-71.0,961.0,-0.0625,0.0,0.0,10.875,-4.6875,-39.0,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.5,131072,0,
1594838251679561293,23.0,-69.0,958.0,0.0625,0.125,-0.0625,10.875,-4.6875,-39.0,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.5,131072,0,
1594838251705359695,23.0,-69.0,960.0,0.1875,0.0625,-0.0625,12.0,-5.0625,-38.5625,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.5,131072,0,
1594838251731854080,24.0,-67.0,962.0,-0.0625,0.0,0.1875,12.0,-5.0625,-38.5625,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.5,131072,0,
1594838251756551191,22.0,-68.0,962.0,0.0625,0.0625,-0.0625,10.875,-5.75,-37.75,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.5,131072,0,
1594838251781033465,24.0,-69.0,961.0,0.1875,0.0,0.0,10.875,-5.75,-37.75,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101675.5,131072,0,
1594838251803877051,24.0,-70.0,964.0,0.0625,0.0,0.0625,10.875,-5.0625,-38.5625,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101673.25,131072,0,
1594838251827381749,21.0,-67.0,956.0,0.0625,0.0625,0.1875,10.875,-5.0625,-38.5625,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101673.25,131072,0,
1594838251850648006,22.0,-70.0,963.0,0.1875,0.0,0.125,11.6875,-5.0625,-38.5625,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101673.25,131072,0,
1594838251875826584,24.0,-68.0,958.0,0.0,0.0,0.0,11.6875,-5.0625,-38.5625,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101673.25,131072,0,
1594838251901592431,23.0,-69.0,959.0,-0.0625,0.1875,0.0,10.5625,-4.25,-39.0,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101673.25,131072,0,
1594838251927637072,25.0,-71.0,961.0,-0.0625,-0.25,0.0,10.5625,-4.25,-39.0,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101673.25,131072,0,
1594838251952979875,24.0,-68.0,960.0,0.0625,0.0,0.0,11.25,-4.6875,-37.75,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101673.25,131072,0,
1594838251978080101,22.0,-69.0,961.0,0.0625,-0.125,-0.0625,11.25,-4.6875,-37.75,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101673.25,131072,0,
1594838252004425378,23.0,-70.0,963.0,0.125,-0.0625,0.125,10.875,-4.6875,-37.75,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101673.25,131072,0,
1594838252030321197,23.0,-68.0,961.0,0.0,-0.1875,0.0,10.875,-4.6875,-37.75,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101673.25,131072,0,
1594838252056089873,24.0,-70.0,960.0,0.125,-0.125,0.125,11.6875,-5.0625,-37.375,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101673.25,131072,0,
1594838252081583856,24.0,-67.0,961.0,0.25,0.125,0.0625,11.6875,-5.0625,-37.375,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101673.25,131072,0,
1594838252107420473,23.0,-68.0,961.0,0.0625,-0.1875,0.0,10.875,-4.25,-38.5625,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101673.25,131072,0,
1594838252133232905,23.0,-71.0,959.0,0.0625,0.125,0.0625,10.875,-4.25,-38.5625,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101673.25,131072,0,
1594838252158053730,23.0,-67.0,964.0,0.125,0.125,0.0625,11.25,-3.875,-38.25,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101673.25,131072,0,
1594838252184020866,22.0,-69.0,962.0,0.0,-0.0625,0.0625,11.25,-3.875,-38.25,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101673.25,131072,0,
1594838252208847274,23.0,-70.0,963.0,-0.0625,0.25,-0.0625,11.6875,-4.6875,-38.5625,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101673.25,131072,0,
1594838252234019152,23.0,-68.0,960.0,-0.0625,0.0,0.0625,11.6875,-4.6875,-38.5625,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101673.25,131072,0,
1594838252260395446,22.0,-68.0,963.0,0.1875,-0.125,0.0625,11.25,-4.25,-37.375,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101673.25,131072,0,
1594838252285249992,23.0,-69.0,961.0,0.0,0.0625,-0.0625,11.25,-4.25,-37.375,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101673.25,131072,0,
1594838252309136665,24.0,-68.0,958.0,0.0,0.0,0.0,10.875,-4.25,-37.75,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101673.25,131072,0,
1594838252335246404,23.0,-69.0,959.0,0.0,0.0625,0.0,10.875,-4.25,-37.75,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101673.25,131072,0,
1594838252360920053,23.0,-68.0,963.0,0.0625,0.0625,0.0625,10.875,-4.6875,-38.1875,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101673.25,131072,0,
1594838252385795695,22.0,-69.0,957.0,-0.0625,-0.0625,0.0625,10.875,-4.6875,-38.1875,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101673.25,131072,0,
1594838252411671084,23.0,-68.0,961.0,-0.125,0.125,0.0625,10.875,-4.25,-38.25,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101673.25,131072,0,
1594838252437286762,23.0,-69.0,956.0,0.0,0.0625,0.0,10.875,-4.25,-38.25,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101673.25,131072,0,
1594838252462509780,22.0,-68.0,961.0,0.0625,-0.125,0.125,11.25,-4.25,-37.75,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101673.25,131072,0,
1594838252488924487,23.0,-70.0,960.0,0.0,-0.0625,-0.0625,11.25,-4.25,-37.75,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101673.25,131072,0,
1594838252514421097,24.0,-69.0,961.0,0.0625,-0.0625,0.0625,11.25,-5.0625,-37.75,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101673.25,131072,0,
1594838252539272410,24.0,-70.0,958.0,-0.1875,0.3125,0.0,11.25,-5.0625,-37.75,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101673.25,131072,0,
1594838252564709669,24.0,-68.0,961.0,0.0,0.0625,-0.125,11.25,-4.25,-38.5625,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101677.5,131072,0,
1594838252588770240,25.0,-67.0,963.0,-0.125,0.1875,-0.125,11.25,-4.25,-38.5625,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101677.5,131072,0,
1594838252612893154,25.0,-67.0,961.0,-0.0625,-0.1875,-0.0625,10.5625,-3.875,-38.5625,0.9994015381030621,-0.030029654131348883,-0.017090047066621313,-0.001647968824281341,101677.5,131072,0,
