,0x6a5d,0x6a5d,0x6a5d,0x6a5d,0x6a5d,0x6a5d,0x6a26,0x6a26,0x6a26,0x6a26,0x6a26,0x6a26,
Timestamp (ns),Range to 0x6a7b (mm),RSS to 0x6a7b (dB),Range to 0x6a25 (mm),RSS to 0x6a25 (dB),Range to 0x6a26 (mm),RSS to 0x6a26 (dB),Range to 0x6a25 (mm),RSS to 0x6a25 (dB),Range to 0x6a5d (mm),RSS to 0x6a5d (dB),Range to 0x6a7b (mm),RSS to 0x6a7b (dB),
1594785040836573203,1105,-82, , , , ,
1594785040842637907, , ,1161,-86, , ,
1594785040848661388,,,,,,,1297,-85, , , , ,
1594785040854637925,,,,,,, , , , ,1245,-88,
1594785040860862888,1128,-82, , , , ,
1594785040866794999, , ,1193,-86, , ,
1594785040872946777,,,,,,,1273,-86, , , , ,
1594785040878942110,,,,,,, , , , ,1245,-87,
1594785040885277388,1110,-82, , , , ,
1594785040891316555, , ,1179,-85, , ,
1594785040897303555,,,,,,,1297,-85, , , , ,
1594785040903322981,,,,,,, , , , ,1203,-87,
1594785040909646721,1118,-82, , , , ,
1594785040915643481, , ,1170,-86, , ,
1594785040921569425,,,,,,,1282,-85, , , , ,
1594785040927560647,,,,,,, , , , ,1184,-87,
1594785040933825092,1114,-82, , , , ,
1594785040939813018, , ,1193,-86, , ,
1594785040945812370,,,,,,,1306,-85, , , , ,
1594785040951839536,,,,,,, , , , ,1161,-88,
1594785040958034407,1100,-82, , , , ,
1594785040963996666, , ,1146,-85, , ,
1594785040969961166,,,,,,,1273,-85, , , , ,
1594785040975983555,,,,,,, , , , ,1226,-88,
1594785040982282055,1110,-82, , , , ,
1594785040988319407, , ,1146,-85, , ,
1594785040994320703,,,,,,,1311,-85, , , , ,
1594785041000307277,,,,,,, , , , ,1282,-87,
1594785041006657944,1114,-82, , , , ,
1594785041012661870, , ,1179,-86, , ,
1594785041018680999,,,,,,,1311,-85, , , , ,
1594785041024655425,,,,,,, , , , ,1245,-87,
1594785041030868036,1118,-82, , , , ,
1594785041036824536, , ,1203,-85, , ,
1594785041042815370,,,,,,,1287,-85, , , , ,
1594785041048844610,,,,,,, , , , ,1207,-88,
1594785041055111018,1132,-82, , , , ,
1594785041061217555, , ,1156,-86, , ,
1594785041067210758,,,,,,,1301,-86, , , , ,
1594785041073291944,,,,,,, , , , ,1236,-88,
1594785041079598573,1123,-82, , , , ,
1594785041085645332, , ,1217,-86, , ,
1594785041091589147,,,,,,,1273,-85, , , , ,
1594785041097666425,,,,,,, , , , ,1231,-88,
1594785041103925425,1119,-82, , , , ,
1594785041109851092, , ,1198,-86, , ,
1594785041115828518,,,,,,,1292,-85, , , , ,
1594785041121869629,,,,,,, , , , ,1240,-88,
1594785041128148629,1119,-82, , , , ,
1594785041134134295, , ,1151,-85, , ,
1594785041140020221,,,,,,,1287,-85, , , , ,
1594785041146009703,,,,,,, , , , ,1231,-88,
1594785041152300295,1118,-83, , , , ,
1594785041158239221, , ,1203,-85, , ,
1594785041164303406,,,,,,,1287,-85, , , , ,
1594785041170357610,,,,,,, , , , ,1212,-87,
1594785041176513481,1132,-82, , , , ,
1594785041182509425, , ,1207,-86, , ,
1594785041188528295,,,,,,,1287,-85, , , , ,
1594785041194518869,,,,,,, , , , ,1207,-88,
1594785041200787406,1137,-82, , , , ,
1594785041206720536, , ,1189,-86, , ,
1594785041212684962,,,,,,,1287,-85, , , , ,
1594785041218713036,,,,,,, , , , ,1207,-88,
1594785041224958425,1105,-82, , , , ,
1594785041230974036, , ,1175,-86, , ,
1594785041236897999,,,,,,,1287,-86, , , , ,
1594785041242917073,,,,,,, , , , ,1217,-88,
1594785041249222203,1137,-82, , , , ,
1594785041255311629, , ,1212,-86, , ,
1594785041261541721,,,,,,,1301,-85, , , , ,
1594785041267504906,,,,,,, , , , ,1198,-88,
1594785041273755629,1114,-82, , , , ,
1594785041279707462, , ,1170,-86, , ,
1594785041285692443,,,,,,,1301,-85, , , , ,
1594785041291676036,,,,,,, , , , ,1240,-87,
1594785041297791962,1114,-82, , , , ,
1594785041303783666, , ,1207,-86, , ,
1594785041309735684,,,,,,,1339,-85, , , , ,
1594785041315695332,,,,,,, , , , ,1221,-88,
1594785041321881240,1114,-82, , , , ,
1594785041327853184, , ,1189,-86, , ,
1594785041333878832,,,,,,,1282,-85, , , , ,
1594785041339882462,,,,,,, , , , ,1189,-87,
1594785041346168795,1119,-82, , , , ,
1594785041352239517, , ,1156,-85, , ,
1594785041358347425,,,,,,,1287,-85, , , , ,
1594785041364375462,,,,,,, , , , ,1264,-88,
1594785041370623480,1128,-82, , , , ,
1594785041376620110, , ,1156,-84, , ,
1594785041382548147,,,,,,,1325,-85, , , , ,
1594785041388561369,,,,,,, , , , ,1236,-87,
1594785041394794962,1118,-82, , , , ,
1594785041400921277, , ,1198,-84, , ,
1594785041406887092,,,,,,,1325,-85, , , , ,
1594785041412908592,,,,,,, , , , ,1217,-88,
1594785041419149110,1105,-82, , , , ,
1594785041425098129, , ,1193,-85, , ,
1594785041431096536,,,,,,,1297,-85, , , , ,
1594785041437075943,,,,,,, , , , ,1231,-88,
1594785041443630777,1118,-82, , , , ,
1594785041449624073, , ,1156,-86, , ,
1594785041455652592,,,,,,,1325,-85, , , , ,
1594785041461645462,,,,,,, , , , ,1179,-88,
1594785041467914221,1086,-82, , , , ,
1594785041473973314, , ,1151,-86, , ,
1594785041479917906,,,,,,,1282,-85, , , , ,
1594785041485762351,,,,,,, , , , ,1236,-87,
1594785041492042129,1132,-82, , , , ,
1594785041497968203, , ,1203,-86, , ,
1594785041503970943,,,,,,,1282,-85, , , , ,
1594785041509973666,,,,,,, , , , ,1212,-87,
1594785041516350554,1146,-82, , , , ,
1594785041522358203, , ,1217,-85, , ,
1594785041528416110,,,,,,,1297,-84, , , , ,
1594785041534380703,,,,,,, , , , ,1212,-88,
1594785041540667573,1114,-82, , , , ,
1594785041546728110, , ,1203,-85, , ,
1594785041552418369,,,,,,,1287,-85, , , , ,
1594785041558426943,,,,,,, , , , ,1268,-87,
1594785041564738666,1119,-82, , , , ,
1594785041570730647, , ,1203,-85, , ,
1594785041576747906,,,,,,,1315,-85, , , , ,
1594785041582736332,,,,,,, , , , ,1198,-87,
1594785041588988703,1119,-82, , , , ,
1594785041594918999, , ,1137,-85, , ,
1594785041600949332,,,,,,,1362,-85, , , , ,
1594785041606928758,,,,,,, , , , ,1273,-87,
1594785041613273573,1114,-82, , , , ,
1594785041619370462, , ,1146,-85, , ,
1594785041625398851,,,,,,,1287,-85, , , , ,
1594785041631403647,,,,,,, , , , ,1221,-88,
1594785041638426814,1100,-82, , , , ,
1594785041644454184, , ,1146,-85, , ,
1594785041650409906,,,,,,,1334,-85, , , , ,
1594785041656483369,,,,,,, , , , ,1240,-88,
1594785041662874054,1123,-82, , , , ,
1594785041668916073, , ,1179,-85, , ,
1594785041674941517,,,,,,,1301,-86, , , , ,
1594785041680990073,,,,,,, , , , ,1226,-87,
1594785041687617258,1123,-81, , , , ,
1594785041693962091, , ,1170,-86, , ,
1594785041699960591,,,,,,,1306,-86, , , , ,
1594785041705945721,,,,,,, , , , ,1217,-88,
1594785041712276628,1119,-81, , , , ,
1594785041718318295, , ,1128,-86, , ,
1594785041724380017,,,,,,,1358,-85, , , , ,
1594785041730377110,,,,,,, , , , ,1245,-87,
1594785041736725962,1118,-82, , , , ,
1594785041742674925, , ,1203,-86, , ,
1594785041748699295,,,,,,,1301,-85, , , , ,
1594785041754752184,,,,,,, , , , ,1198,-88,
1594785041760982202,1137,-82, , , , ,
1594785041766912295, , ,1212,-85, , ,
1594785041772963925,,,,,,,1264,-85, , , , ,
1594785041778946980,,,,,,, , , , ,1212,-87,
1594785041785226295,1114,-82, , , , ,
1594785041791293536, , ,1217,-86, , ,
1594785041797382776,,,,,,,1250,-85, , , , ,
1594785041803420628,,,,,,, , , , ,1240,-87,
1594785041809774110,1119,-82, , , , ,
1594785041815743388, , ,1193,-86, , ,
1594785041821764628,,,,,,,1287,-85, , , , ,
1594785041827767684,,,,,,, , , , ,1231,-87,
1594785041834035851,1128,-82, , , , ,
1594785041840024184, , ,1146,-86, , ,
1594785041846014591,,,,,,,1329,-86, , , , ,
1594785041851987795,,,,,,, , , , ,1189,-87,
1594785041858205054,1114,-82, , , , ,
1594785041864299313, , ,1161,-86, , ,
1594785041870399832,,,,,,,1273,-85, , , , ,
1594785041876413795,,,,,,, , , , ,1231,-87,
1594785041882774276,1128,-82, , , , ,
1594785041888804258, , ,1231,-86, , ,
1594785041894688295,,,,,,,1292,-85, , , , ,
1594785041900689758,,,,,,, , , , ,1193,-87,
1594785041907151369,1123,-82, , , , ,
1594785041913153906, , ,1217,-86, , ,
1594785041919126647,,,,,,,1306,-85, , , , ,
1594785041925093813,,,,,,, , , , ,1217,-87,
1594785041931405850,1114,-82, , , , ,
1594785041937336739, , ,1156,-86, , ,
1594785041943411054,,,,,,,1287,-85, , , , ,
1594785041949405591,,,,,,, , , , ,1231,-87,
1594785041955715276,1137,-81, , , , ,
1594785041961701628, , ,1193,-87, , ,
1594785041967720350,,,,,,,1311,-85, , , , ,
1594785041974608980,,,,,,, , , , ,1226,-88,
1594785041980994462,1114,-82, , , , ,
1594785041987457610, , ,1189,-87, , ,
1594785041993419943,,,,,,,1301,-86, , , , ,
1594785041999576610,,,,,,, , , , ,1282,-88,
1594785042005985554,1118,-83, , , , ,
1594785042012225295, , ,1156,-86, , ,
1594785042018574962,,,,,,,1311,-86, , , , ,
1594785042025255869,,,,,,, , , , ,1254,-88,
1594785042031799739,1128,-83, , , , ,
1594785042039837350, , ,1189,-87, , ,
1594785042047047202,,,,,,,1315,-86, , , , ,
1594785042052862924,,,,,,, , , , ,1212,-89,
1594785042059183332,1118,-82, , , , ,
1594785042065413276, , ,1217,-88, , ,
1594785042072536424,,,,,,,1254,-86, , , , ,
1594785042078301499,,,,,,, , , , ,1207,-88,
1594785042084813924,1114,-82, , , , ,
1594785042090797684, , ,1189,-88, , ,
1594785042097667443,,,,,,,1334,-85, , , , ,
1594785042104314313,,,,,,, , , , ,1221,-88,
1594785042111712887,1119,-83, , , , ,
1594785042118434758, , ,1156,-86, , ,
1594785042124455110,,,,,,,1292,-86, , , , ,
1594785042131354961,,,,,,, , , , ,1250,-88,
1594785042138374924,1128,-83, , , , ,
1594785042145396813, , ,1217,-86, , ,
1594785042156187054,,,,,,,1306,-85, , , , ,
1594785042163113258,,,,,,, , , , ,1282,-88,
1594785042170268387,1128,-82, , , , ,
1594785042176620813, , ,1212,-87, , ,
1594785042183369036,,,,,,,1287,-85, , , , ,
1594785042190272424,,,,,,, , , , ,1184,-88,
1594785042197452702,1119,-83, , , , ,
1594785042204124517, , ,1179,-86, , ,
1594785042210582906,,,,,,,1259,-86, , , , ,
1594785042218440684,,,,,,, , , , ,1207,-89,
1594785042226126795,1123,-82, , , , ,
1594785042233539943, , ,1114,-85, , ,
1594785042239722776,,,,,,,1292,-87, , , , ,
1594785042246434665,,,,,,, , , , ,1175,-88,
1594785042253117980,1095,-82, , , , ,
1594785042259393702, , ,1132,-85, , ,
1594785042265290461,,,,,,,1259,-86, , , , ,
1594785042272759035,,,,,,, , , , ,1278,-88,
1594785042279568980,1137,-81, , , , ,
1594785042286129128, , ,1146,-88, , ,
1594785042292522795,,,,,,,1292,-86, , , , ,
1594785042298311517,,,,,,, , , , ,1226,-89,
1594785042306553610,1119,-82, , , , ,
1594785042314206684, , ,1146,-85, , ,
1594785042322226702,,,,,,,1343,-86, , , , ,
1594785042328595850,,,,,,, , , , ,1297,-88,
1594785042336055369,1151,-81, , , , ,
1594785042342876813, , ,1137,-87, , ,
1594785042349582924,,,,,,,1292,-86, , , , ,
1594785042356339258,,,,,,, , , , ,1254,-88,
1594785042362342387,1128,-82, , , , ,
1594785042368515480, , ,1184,-87, , ,
1594785042375147906,,,,,,,1273,-86, , , , ,
1594785042381458980,,,,,,, , , , ,1343,-86,
1594785042388219239,1110,-83, , , , ,
1594785042394610480, , ,1175,-86, , ,
1594785042400937054,,,,,,,1297,-87, , , , ,
1594785042407728739,,,,,,, , , , ,1142,-88,
1594785042414621128,1114,-82, , , , ,
1594785042421190869, , ,1161,-87, , ,
1594785042428373424,,,,,,,1278,-85, , , , ,
1594785042434174721,,,,,,, , , , ,1301,-88,
1594785042440728646,1114,-81, , , , ,
1594785042447179498, , ,1142,-86, , ,
1594785042454413258,,,,,,,1273,-85, , , , ,
1594785042460163313,,,,,,, , , , ,1325,-87,
1594785042467364943,1123,-83, , , , ,
1594785042473622424, , ,1146,-86, , ,
1594785042480708332,,,,,,,1264,-86, , , , ,
1594785042487176850,,,,,,, , , , ,1315,-87,
1594785042493496572,1110,-82, , , , ,
1594785042499866017, , ,1175,-86, , ,
1594785042506399572,,,,,,,1311,-86, , , , ,
1594785042513342424,,,,,,, , , , ,1236,-87,
1594785042521041739,1118,-81, , , , ,
1594785042527452295, , ,1146,-86, , ,
1594785042534865332,,,,,,,1306,-85, , , , ,
1594785042542329943,,,,,,, , , , ,1301,-87,
1594785042550365869,1114,-82, , , , ,
1594785042556567535, , ,1165,-88, , ,
1594785042564406646,,,,,,,1306,-85, , , , ,
1594785042571154850,,,,,,, , , , ,1297,-87,
1594785042578379332,1114,-82, , , , ,
1594785042584671017, , ,1156,-86, , ,
1594785042591018146,,,,,,,1334,-86, , , , ,
1594785042597730109,,,,,,, , , , ,1254,-89,
1594785042604756591,1118,-82, , , , ,
1594785042611640276, , ,1170,-88, , ,
1594785042619429498,,,,,,,1315,-85, , , , ,
1594785042625145795,,,,,,, , , , ,1118,-90,
1594785042632487832,1118,-82, , , , ,
1594785042639726183, , ,1189,-87, , ,
1594785042646101554,,,,,,,1325,-86, , , , ,
1594785042653398795,,,,,,, , , , ,1142,-90,
1594785042660846850,1114,-82, , , , ,
1594785042667086109, , ,1203,-87, , ,
1594785042674670850,,,,,,,1282,-85, , , , ,
1594785042682131406,,,,,,, , , , ,1091,-90,
1594785042690349609,1119,-83, , , , ,
1594785042696699869, , ,1175,-89, , ,
1594785042704807683,,,,,,,1306,-85, , , , ,
1594785042711892517,,,,,,, , , , ,1179,-91,
1594785042719345554,1105,-83, , , , ,
1594785042725976554, , ,1165,-88, , ,
1594785042733137646,,,,,,,1287,-85, , , , ,
1594785042739355350,,,,,,, , , , ,1137,-90,
1594785042747273350,1114,-83, , , , ,
1594785042754375609, , ,1207,-86, , ,
1594785042761669628,,,,,,,1297,-85, , , , ,
1594785042768313813,,,,,,, , , , ,1727,-88,
1594785042776146813,1114,-82, , , , ,
1594785042783462572, , ,1175,-86, , ,
1594785042789856202,,,,,,,1301,-86, , , , ,
1594785042797270813,,,,,,, , , , ,1123,-89,
1594785042805502813,1119,-82, , , , ,
1594785042812246554, , ,1212,-87, , ,
1594785042819364480,,,,,,,1343,-85, , , , ,
1594785042831553998,,,,,,, , , , ,1114,-89,
1594785042843300813,1110,-83, , , , ,
1594785042851369794, , ,1207,-87, , ,
1594785042859782887,,,,,,,1329,-84, , , , ,
1594785042868334554,,,,,,, , , , ,1165,-89,
1594785042878368943,1132,-82, , , , ,
1594785042887031183, , ,1184,-87, , ,
1594785042897808294,,,,,,,1292,-85, , , , ,
1594785042904000072,,,,,,, , , , ,1329,-90,
1594785042910314980,1151,-82, , , , ,
1594785042916359424, , ,1198,-87, , ,
1594785042922730813,,,,,,,1301,-85, , , , ,
1594785042929017276,,,,,,, , , , ,1231,-88,
1594785042935286442,1114,-82, , , , ,
1594785042941374017, , ,1198,-87, , ,
1594785042947587442,,,,,,,1315,-85, , , , ,
1594785042953946850,,,,,,, , , , ,1254,-90,
1594785042960129220,1105,-82, , , , ,
1594785042966264498, , ,1212,-88, , ,
1594785042972468220,,,,,,,1339,-85, , , , ,
1594785042978802646,,,,,,, , , , ,1245,-88,
1594785042985129424,1142,-82, , , , ,
1594785042991377424, , ,1151,-85, , ,
1594785042997935628,,,,,,,1287,-85, , , , ,
1594785043004142220,,,,,,, , , , ,1282,-88,
1594785043010468091,1114,-82, , , , ,
1594785043016765776, , ,1245,-87, , ,
1594785043022893831,,,,,,,1343,-85, , , , ,
1594785043028963128,,,,,,, , , , ,1245,-87,
1594785043035263961,1114,-83, , , , ,
1594785043041401035, , ,1156,-86, , ,
1594785043048637091,,,,,,,1343,-85, , , , ,
1594785043056618461,,,,,,, , , , ,1297,-87,
1594785043063039128,1123,-82, , , , ,
1594785043069121091, , ,1175,-88, , ,
1594785043075216257,,,,,,,1306,-85, , , , ,
1594785043081473516,,,,,,, , , , ,1259,-87,
1594785043087778665,1146,-82, , , , ,
1594785043093954091, , ,1161,-88, , ,
1594785043100175516,,,,,,,1315,-85, , , , ,
1594785043106329794,,,,,,, , , , ,1292,-87,
1594785043112797942,1156,-81, , , , ,
1594785043118990868, , ,1170,-88, , ,
1594785043125085979,,,,,,,1259,-85, , , , ,
1594785043131806535,,,,,,, , , , ,1329,-86,
1594785043138277498,1114,-81, , , , ,
1594785043144508998, , ,1161,-88, , ,
1594785043150610905,,,,,,,1334,-85, , , , ,
1594785043156500646,,,,,,, , , , ,1334,-85,
1594785043163268313,1123,-81, , , , ,
1594785043170038498, , ,1189,-88, , ,
1594785043177037109,,,,,,,1273,-85, , , , ,
1594785043182897331,,,,,,, , , , ,1362,-84,
1594785043189285979,1114,-82, , , , ,
1594785043196150053, , ,1207,-88, , ,
1594785043202361183,,,,,,,1268,-85, , , , ,
1594785043208671146,,,,,,, , , , ,1362,-85,
1594785043219840239,1081,-83, , , , ,
1594785043227609387, , ,1175,-88, , ,
1594785043234274979,,,,,,,1250,-86, , , , ,
1594785043240650442,,,,,,, , , , ,1385,-86,
1594785043247521479,1137,-81, , , , ,
1594785043253615757, , ,1165,-86, , ,
1594785043259598850,,,,,,,1268,-86, , , , ,
1594785043266345702,,,,,,, , , , ,1217,-86,
1594785043272757942,1118,-83, , , , ,
1594785043279272998, , ,1189,-85, , ,
1594785043285118239,,,,,,,1245,-86, , , , ,
1594785043291915590,,,,,,, , , , ,1282,-84,
1594785043298568442,1165,-81, , , , ,
1594785043305289924, , ,1179,-89, , ,
1594785043312150998,,,,,,,1315,-86, , , , ,
1594785043318831887,,,,,,, , , , ,1535,-87,
1594785043325344072,1086,-82, , , , ,
1594785043332368553, , ,1132,-87, , ,
1594785043339490739,,,,,,,1343,-85, , , , ,
1594785043345663090,,,,,,, , , , ,1358,-83,
1594785043351744350,1114,-82, , , , ,
1594785043358871905, , ,1175,-86, , ,
1594785043365236535,,,,,,,1352,-86, , , , ,
1594785043372436979,,,,,,, , , , ,1352,-83,
1594785043379449664,1123,-82, , , , ,
1594785043385738146, , ,1151,-87, , ,
1594785043392427350,,,,,,,1287,-86, , , , ,
1594785043399092887,,,,,,, , , , ,1671,-84,
1594785043405366627,1128,-82, , , , ,
1594785043411348183, , ,1161,-88, , ,
1594785043418465590,,,,,,,1240,-86, , , , ,
1594785043425197961,,,,,,, , , , ,1507,-84,
1594785043431777368,1114,-83, , , , ,
1594785043438560572, , ,1193,-85, , ,
1594785043445520276,,,,,,,1259,-85, , , , ,
1594785043451308627,,,,,,, , , , ,1408,-83,
1594785043457942535,1110,-82, , , , ,
1594785043467327442, , ,1179,-87, , ,
1594785043473545590,,,,,,,1268,-86, , , , ,
1594785043479665813,,,,,,, , , , ,1394,-84,
1594785043486108498,1137,-82, , , , ,
1594785043492253090, , ,1231,-88, , ,
1594785043498226738,,,,,,,1287,-85, , , , ,
1594785043504442424,,,,,,, , , , ,1385,-85,
1594785043511300350,1118,-82, , , , ,
1594785043518412516, , ,1198,-89, , ,
1594785043524819238,,,,,,,1221,-86, , , , ,
1594785043530994905,,,,,,, , , , ,1334,-86,
1594785043537287535,1105,-82, , , , ,
1594785043543573590, , ,1179,-87, , ,
1594785043550101498,,,,,,,1207,-85, , , , ,
1594785043557050090,,,,,,, , , , ,1352,-86,
1594785043563736183,1110,-82, , , , ,
1594785043569731572, , ,1203,-87, , ,
1594785043575845350,,,,,,,1343,-84, , , , ,
1594785043581997646,,,,,,, , , , ,1376,-84,
1594785043589106905,1123,-83, , , , ,
1594785043595929553, , ,1198,-87, , ,
1594785043602020349,,,,,,,1399,-83, , , , ,
1594785043608170312,,,,,,, , , , ,1366,-83,
1594785043615277035,1146,-83, , , , ,
1594785043621638627, , ,1193,-86, , ,
1594785043628439238,,,,,,,1418,-83, , , , ,
1594785043634781201,,,,,,, , , , ,1385,-84,
1594785043641218664,1132,-82, , , , ,
1594785043647721368, , ,1189,-88, , ,
1594785043653893275,,,,,,,1371,-83, , , , ,
1594785043660245794,,,,,,, , , , ,1352,-83,
1594785043666579053,1110,-82, , , , ,
1594785043673359405, , ,1175,-86, , ,
1594785043679510257,,,,,,,1390,-83, , , , ,
1594785043685777275,,,,,,, , , , ,1413,-85,
1594785043692040349,1128,-82, , , , ,
1594785043698147646, , ,1212,-86, , ,
1594785043704265738,,,,,,,1418,-83, , , , ,
1594785043710486979,,,,,,, , , , ,1432,-84,
1594785043716659812,1118,-83, , , , ,
1594785043723714220, , ,1156,-87, , ,
1594785043730331572,,,,,,,1371,-83, , , , ,
1594785043736573146,,,,,,, , , , ,1465,-86,
1594785043742937164,1110,-83, , , , ,
1594785043749524683, , ,1184,-88, , ,
1594785043755515535,,,,,,,1376,-84, , , , ,
1594785043761811849,,,,,,, , , , ,1376,-85,
1594785043769105609,1137,-82, , , , ,
1594785043775199942, , ,1170,-87, , ,
1594785043782171460,,,,,,,1371,-85, , , , ,
1594785043788483701,,,,,,, , , , ,1358,-84,
1594785043794942386,1119,-83, , , , ,
1594785043801089849, , ,1165,-88, , ,
1594785043807792035,,,,,,,1390,-85, , , , ,
1594785043814320072,,,,,,, , , , ,1329,-84,
1594785043821646090,1081,-83, , , , ,
1594785043827854960, , ,1217,-87, , ,
1594785043834491349,,,,,,,1334,-85, , , , ,
1594785043840739997,,,,,,, , , , ,1343,-83,
1594785043847581868,1105,-83, , , , ,
1594785043853937720, , ,1170,-86, , ,
1594785043860093572,,,,,,,1320,-85, , , , ,
1594785043866298794,,,,,,, , , , ,1413,-83,
1594785043872466349,1123,-83, , , , ,
1594785043878641386, , ,1170,-86, , ,
1594785043884771423,,,,,,,1278,-86, , , , ,
1594785043890835238,,,,,,, , , , ,1385,-83,
1594785043898371979,1114,-83, , , , ,
1594785043904791127, , ,1146,-87, , ,
1594785043910915109,,,,,,,1268,-86, , , , ,
1594785043917084942,,,,,,, , , , ,1301,-83,
1594785043923472738,1114,-83, , , , ,
1594785043929713201, , ,1217,-87, , ,
1594785043935787646,,,,,,,1264,-87, , , , ,
1594785043941715960,,,,,,, , , , ,1348,-84,
1594785043948090534,1100,-83, , , , ,
1594785043954266146, , ,1189,-87, , ,
1594785043960441627,,,,,,,1325,-85, , , , ,
1594785043966476571,,,,,,, , , , ,1329,-85,
1594785043973580609,1114,-82, , , , ,
1594785043980507627, , ,1179,-86, , ,
1594785043986616609,,,,,,,1320,-85, , , , ,
1594785043993548109,,,,,,, , , , ,1357,-84,
1594785043999747701,1128,-83, , , , ,
1594785044005854831, , ,1151,-86, , ,
1594785044012486053,,,,,,,1339,-85, , , , ,
1594785044018745609,,,,,,, , , , ,1441,-85,
1594785044025080831,1118,-83, , , , ,
1594785044031183423, , ,1189,-86, , ,
1594785044037375516,,,,,,,1306,-85, , , , ,
1594785044043503108,,,,,,, , , , ,1343,-85,
1594785044049792368,1100,-83, , , , ,
1594785044055952646, , ,1146,-86, , ,
1594785044063416831,,,,,,,1292,-86, , , , ,
1594785044070131960,,,,,,, , , , ,1727,-83,
1594785044076418979,1114,-83, , , , ,
1594785044082713849, , ,1175,-86, , ,
1594785044088854312,,,,,,,1334,-86, , , , ,
1594785044095044571,,,,,,, , , , ,1732,-81,
1594785044101788757,1118,-83, , , , ,
1594785044108690960, , ,1156,-86, , ,
1594785044114539720,,,,,,,1297,-86, , , , ,
1594785044120815923,,,,,,, , , , ,1165,-86,
1594785044127770553,1091,-82, , , , ,
1594785044134856683, , ,1156,-88, , ,
1594785044140964460,,,,,,,1273,-86, , , , ,
1594785044147610590,,,,,,, , , , ,1624,-85,
1594785044154169090,1119,-82, , , , ,
1594785044160615942, , ,1203,-88, , ,
1594785044166836423,,,,,,,1278,-87, , , , ,
1594785044173097257,,,,,,, , , , ,1110,-85,
1594785044180022090,1118,-82, , , , ,
1594785044186262757, , ,1236,-88, , ,
1594785044192725942,,,,,,,1245,-84, , , , ,
