,0x6a5d,0x6a5d,0x6a5d,0x6a5d,0x6a5d,0x6a5d,0x6a26,0x6a26,0x6a26,0x6a26,0x6a26,0x6a26,
Timestamp (ns),Range to 0x6a26 (mm),RSS to 0x6a26 (dB),Range to 0x6a7b (mm),RSS to 0x6a7b (dB),Range to 0x6a25 (mm),RSS to 0x6a25 (dB),Range to 0x6a7b (mm),RSS to 0x6a7b (dB),Range to 0x6a5d (mm),RSS to 0x6a5d (dB),Range to 0x6a25 (mm),RSS to 0x6a25 (dB),
1594783372410369975,,,,,,, , , , ,1170,-87,
1594783372417013160, , ,983,-81, , ,
1594783372422857846, , , , ,1039,-87,
1594783372429470031,,,,,,,1053,-84, , , , ,
1594783372435818679,,,,,,, , , , ,1217,-86,
1594783372442378383, , ,1002,-81, , ,
1594783372452726809, , , , ,1039,-88,
1594783372459359086,,,,,,,1072,-85, , , , ,
1594783372465129883,,,,,,, , , , ,1231,-86,
1594783372472494957, , ,997,-81, , ,
1594783372479901827, , , , ,1044,-89,
1594783372486481975,,,,,,,1086,-85, , , , ,
1594783372493169679,,,,,,, , , , ,1226,-86,
1594783372499077438, , ,1034,-82, , ,
1594783372505803920, , , , ,1030,-85,
1594783372511636457,,,,,,,1165,-84, , , , ,
1594783372518228457,,,,,,, , , , ,1245,-85,
1594783372525446049, , ,1016,-82, , ,
1594783372532435012, , , , ,1020,-87,
1594783372538963549,,,,,,,1221,-83, , , , ,
1594783372544828753,,,,,,, , , , ,1193,-86,
1594783372551318901, , ,1016,-81, , ,
1594783372557464216, , , , ,1039,-89,
1594783372564479364,,,,,,,1198,-84, , , , ,
1594783372570325123,,,,,,, , , , ,1259,-85,
1594783372576832142, , ,1034,-80, , ,
1594783372582824883, , , , ,1002,-88,
1594783372588916994,,,,,,,1207,-83, , , , ,
1594783372595518086,,,,,,, , , , ,1301,-85,
1594783372601956123, , ,1020,-81, , ,
1594783372608796679, , , , ,1030,-87,
1594783372615120808,,,,,,,1343,-83, , , , ,
1594783372621740845,,,,,,, , , , ,1207,-86,
1594783372628867975, , ,1025,-80, , ,
1594783372636000586, , , , ,1006,-86,
1594783372642757771,,,,,,,1250,-84, , , , ,
1594783372649346920,,,,,,, , , , ,1221,-85,
1594783372655898957, , ,1025,-82, , ,
1594783372663105845, , , , ,1016,-85,
1594783372670338549,,,,,,,1250,-83, , , , ,
1594783372676850142,,,,,,, , , , ,1179,-86,
1594783372683616327, , ,1016,-80, , ,
1594783372689461253, , , , ,1034,-88,
1594783372696181642,,,,,,,1132,-84, , , , ,
1594783372702413808,,,,,,, , , , ,1203,-85,
1594783372709171123, , ,1025,-80, , ,
1594783372714915086, , , , ,1011,-88,
1594783372721589401,,,,,,,1072,-84, , , , ,
1594783372727441975,,,,,,, , , , ,1221,-87,
1594783372734165068, , ,988,-81, , ,
1594783372740028105, , , , ,1011,-88,
1594783372746550512,,,,,,,1016,-84, , , , ,
1594783372752337642,,,,,,, , , , ,1151,-87,
1594783372758959919, , ,978,-81, , ,
1594783372764879197, , , , ,1044,-89,
1594783372771966938,,,,,,,945,-85, , , , ,
1594783372777765068,,,,,,, , , , ,1193,-86,
1594783372784330160, , ,1002,-81, , ,
1594783372791035401, , , , ,1030,-88,
1594783372798299882,,,,,,,945,-86, , , , ,
1594783372805418345,,,,,,, , , , ,1161,-87,
1594783372812232605, , ,978,-83, , ,
1594783372818859475, , , , ,992,-85,
1594783372824635382,,,,,,,983,-86, , , , ,
1594783372831146012,,,,,,, , , , ,1123,-86,
1594783372837706568, , ,950,-83, , ,
1594783372844298438, , , , ,1016,-85,
1594783372850802308,,,,,,,1016,-86, , , , ,
1594783372857765142,,,,,,, , , , ,1161,-87,
1594783372864760234, , ,1002,-81, , ,
1594783372870651475, , , , ,1011,-88,
1594783372876755697,,,,,,,1231,-83, , , , ,
1594783372883337142,,,,,,, , , , ,1264,-84,
1594783372890803382, , ,1030,-80, , ,
1594783372897334290, , , , ,1039,-86,
1594783372904259030,,,,,,,983,-86, , , , ,
1594783372911175660,,,,,,, , , , ,1146,-87,
1594783372917920290, , ,1030,-81, , ,
1594783372925225956, , , , ,1020,-86,
1594783372931173734,,,,,,,1189,-83, , , , ,
1594783372937867568,,,,,,, , , , ,1212,-86,
1594783372944726475, , ,1039,-81, , ,
1594783372950885234, , , , ,1039,-87,
1594783372957896845,,,,,,,941,-84, , , , ,
1594783372963826549,,,,,,, , , , ,1142,-87,
1594783372970423049, , ,1011,-81, , ,
1594783372977081975, , , , ,1053,-89,
1594783372983527475,,,,,,,1105,-86, , , , ,
1594783372990067456,,,,,,, , , , ,1282,-86,
1594783372997099419, , ,1006,-81, , ,
1594783373003164012, , , , ,1063,-85,
1594783373010167012,,,,,,,1114,-84, , , , ,
1594783373017190697,,,,,,, , , , ,1184,-84,
1594783373023158123, , ,1011,-82, , ,
1594783373029274327, , , , ,1034,-88,
1594783373036057049,,,,,,,1011,-83, , , , ,
1594783373042588067,,,,,,, , , , ,1207,-83,
1594783373048554197, , ,1025,-82, , ,
1594783373055027456, , , , ,1025,-86,
1594783373060884808,,,,,,,945,-82, , , , ,
1594783373068238104,,,,,,, , , , ,1132,-83,
1594783373074675438, , ,1034,-82, , ,
1594783373082044734, , , , ,1067,-86,
1594783373088232938,,,,,,,1044,-83, , , , ,
1594783373094839104,,,,,,, , , , ,1165,-83,
1594783373102307938, , ,1044,-81, , ,
1594783373108189938, , , , ,1020,-87,
1594783373114856160,,,,,,,1002,-83, , , , ,
1594783373120736901,,,,,,, , , , ,1170,-84,
1594783373127665123, , ,1002,-82, , ,
1594783373133591456, , , , ,1025,-89,
1594783373140214827,,,,,,,1198,-81, , , , ,
1594783373145951697,,,,,,, , , , ,1203,-85,
1594783373153214549, , ,1020,-80, , ,
1594783373159136567, , , , ,1049,-88,
1594783373165826938,,,,,,,1408,-81, , , , ,
1594783373171713882,,,,,,, , , , ,1142,-86,
1594783373178454141, , ,1034,-80, , ,
1594783373184876993, , , , ,1030,-88,
1594783373191987919,,,,,,,1011,-84, , , , ,
1594783373198813197,,,,,,, , , , ,1184,-86,
1594783373204812030, , ,1044,-82, , ,
1594783373210922919, , , , ,1044,-86,
1594783373217017845,,,,,,,1151,-81, , , , ,
1594783373223106456,,,,,,, , , , ,1193,-86,
1594783373230725012, , ,1039,-79, , ,
1594783373236809660, , , , ,1025,-85,
1594783373242847234,,,,,,,1184,-82, , , , ,
1594783373248939049,,,,,,, , , , ,1137,-85,
1594783373255787956, , ,1030,-82, , ,
1594783373262044086, , , , ,1006,-86,
1594783373268628567,,,,,,,1030,-85, , , , ,
1594783373274843401,,,,,,, , , , ,1184,-85,
1594783373281233290, , ,983,-82, , ,
1594783373288200864, , , , ,1034,-86,
1594783373294752975,,,,,,,1105,-85, , , , ,
1594783373301553938,,,,,,, , , , ,1184,-84,
1594783373309183715, , ,1025,-81, , ,
1594783373315888752, , , , ,1020,-88,
1594783373321864808,,,,,,,913,-84, , , , ,
1594783373328002549,,,,,,, , , , ,1095,-85,
1594783373334469641, , ,992,-81, , ,
1594783373340945012, , , , ,1044,-88,
1594783373347231067,,,,,,,1002,-82, , , , ,
1594783373353497475,,,,,,, , , , ,1156,-85,
1594783373360121475, , ,997,-81, , ,
1594783373366633401, , , , ,1034,-88,
1594783373373173938,,,,,,,1025,-83, , , , ,
1594783373379537623,,,,,,, , , , ,1278,-84,
1594783373389550512, , ,1034,-81, , ,
1594783373395610789, , , , ,1030,-89,
1594783373402646808,,,,,,,1063,-84, , , , ,
1594783373408835252,,,,,,, , , , ,1301,-85,
1594783373415591845, , ,969,-81, , ,
1594783373421646012, , , , ,1025,-88,
1594783373428964012,,,,,,,1034,-82, , , , ,
1594783373436823938,,,,,,, , , , ,1119,-86,
1594783373444091178, , ,1025,-81, , ,
1594783373450447086, , , , ,1020,-89,
1594783373456677234,,,,,,,1011,-83, , , , ,
1594783373463241660,,,,,,, , , , ,1058,-87,
1594783373470114660, , ,1006,-81, , ,
1594783373476238326, , , , ,1011,-89,
1594783373482134808,,,,,,,983,-82, , , , ,
1594783373488331641,,,,,,, , , , ,1193,-85,
1594783373495054512, , ,1020,-81, , ,
1594783373501613938, , , , ,1063,-88,
1594783373507779178,,,,,,,1025,-82, , , , ,
1594783373513918178,,,,,,, , , , ,1278,-84,
1594783373520182178, , ,1011,-83, , ,
1594783373526446549, , , , ,1030,-89,
1594783373532561660,,,,,,,1118,-81, , , , ,
1594783373538649456,,,,,,, , , , ,1320,-84,
1594783373545936067, , ,997,-82, , ,
1594783373552461086, , , , ,1020,-90,
1594783373558684197,,,,,,,1161,-81, , , , ,
1594783373564741808,,,,,,, , , , ,1278,-85,
1594783373570769345, , ,997,-82, , ,
1594783373576754067, , , , ,1044,-89,
1594783373582918660,,,,,,,1273,-81, , , , ,
1594783373589070623,,,,,,, , , , ,1189,-85,
1594783373596448845, , ,1039,-82, , ,
1594783373603134049, , , , ,1016,-89,
1594783373609366086,,,,,,,1320,-82, , , , ,
1594783373618479586,,,,,,, , , , ,1118,-86,
1594783373625169789, , ,1025,-82, , ,
1594783373632224030, , , , ,1034,-88,
1594783373638524549,,,,,,,1465,-84, , , , ,
1594783373645594863,,,,,,, , , , ,1095,-88,
1594783373652491678, , ,1025,-81, , ,
1594783373658732678, , , , ,1049,-89,
1594783373665396956,,,,,,,792,-84, , , , ,
1594783373671677363,,,,,,, , , , ,1077,-88,
1594783373678788178, , ,1006,-80, , ,
1594783373685092882, , , , ,1020,-86,
1594783373691548049,,,,,,,721,-86, , , , ,
1594783373697895863,,,,,,, , , , ,1077,-87,
1594783373705060252, , ,1030,-82, , ,
1594783373711953419, , , , ,1030,-87,
1594783373718661234,,,,,,,797,-86, , , , ,
1594783373724812197,,,,,,, , , , ,1095,-87,
1594783373731170937, , ,1020,-81, , ,
1594783373738041437, , , , ,1025,-89,
1594783373744485567,,,,,,,848,-86, , , , ,
1594783373751269586,,,,,,, , , , ,1020,-87,
1594783373758426530, , ,1025,-81, , ,
1594783373764814586, , , , ,1053,-87,
1594783373771008215,,,,,,,898,-86, , , , ,
1594783373777270882,,,,,,, , , , ,1063,-86,
1594783373783854919, , ,1006,-81, , ,
1594783373789742993, , , , ,1011,-88,
1594783373795816104,,,,,,,903,-87, , , , ,
1594783373801924160,,,,,,, , , , ,1030,-86,
1594783373809200993, , ,988,-81, , ,
1594783373816417900, , , , ,1002,-87,
1594783373822572900,,,,,,,927,-88, , , , ,
1594783373829124160,,,,,,, , , , ,1030,-86,
1594783373835496345, , ,992,-83, , ,
1594783373843492308, , , , ,1011,-86,
1594783373850279289,,,,,,,941,-87, , , , ,
1594783373857231308,,,,,,, , , , ,1034,-86,
1594783373864194585, , ,983,-81, , ,
1594783373871391437, , , , ,1039,-89,
1594783373878245548,,,,,,,964,-87, , , , ,
1594783373886012048,,,,,,, , , , ,1067,-85,
1594783373893921734, , ,1034,-81, , ,
1594783373901273215, , , , ,1044,-86,
1594783373908171030,,,,,,,941,-87, , , , ,
1594783373915810622,,,,,,, , , , ,1077,-85,
1594783373922288122, , ,1006,-81, , ,
1594783373928287400, , , , ,1020,-86,
1594783373934958956,,,,,,,974,-87, , , , ,
1594783373941806697,,,,,,, , , , ,1077,-85,
1594783373948935548, , ,997,-81, , ,
1594783373955618900, , , , ,1044,-86,
1594783373962543974,,,,,,,997,-87, , , , ,
1594783373969611678,,,,,,, , , , ,1067,-85,
1594783373976773104, , ,1016,-81, , ,
1594783373983890956, , , , ,1006,-89,
1594783373989886715,,,,,,,950,-87, , , , ,
1594783373996464734,,,,,,, , , , ,1110,-85,
1594783374004364937, , ,988,-81, , ,
1594783374011010604, , , , ,1039,-86,
1594783374017804585,,,,,,,889,-88, , , , ,
1594783374024358789,,,,,,, , , , ,1081,-85,
1594783374030950771, , ,969,-81, , ,
1594783374038873585, , , , ,1006,-89,
1594783374046709419,,,,,,,853,-88, , , , ,
1594783374054017437,,,,,,, , , , ,1114,-86,
1594783374062070789, , ,1011,-82, , ,
1594783374069030696, , , , ,1039,-88,
