,0x6a26,0x6a26,0x6a26,0x6a5d,0x6a5d,0x6a5d,
1594657968142681530,,,,1713.0,522.0,88.0,
1594657968172154697,169.0,464.0,33.0,
1594657968203024085,,,,1661.0,543.0,139.0,
1594657968233980197,88.0,424.0,176.0,
1594657968264403882,,,,1675.0,526.0,123.0,
1594657968295498234,63.0,437.0,184.0,
1594657968325329882,,,,1713.0,514.0,115.0,
1594657968355892715,56.0,457.0,191.0,
1594657968384606919,,,,1692.0,526.0,82.0,
1594657968415715641,96.0,450.0,178.0,
1594657968445215289,,,,1680.0,557.0,168.0,
1594657968476778993,163.0,465.0,63.0,
1594657968506146419,,,,1682.0,539.0,109.0,
1594657968537038604,142.0,461.0,71.0,
1594657968565460363,,,,1677.0,506.0,111.0,
1594657968596860511,111.0,433.0,129.0,
1594657968626769789,,,,1700.0,505.0,116.0,
1594657968655611178,75.0,440.0,138.0,
1594657968684881456,,,,1674.0,512.0,110.0,
1594657968715042381,131.0,460.0,128.0,
1594657968745471270,,,,1688.0,525.0,140.0,
1594657968776507437,108.0,472.0,158.0,
1594657968806120770,,,,1707.0,560.0,120.0,
1594657968836253918,68.0,454.0,205.0,
1594657968866614659,,,,1677.0,519.0,118.0,
1594657968896692252,102.0,479.0,125.0,
1594657968925902789,,,,1692.0,524.0,110.0,
1594657968955984363,169.0,458.0,30.0,
1594657968986013696,,,,1682.0,524.0,156.0,
1594657969015042678,105.0,444.0,119.0,
1594657969048286437,,,,1696.0,503.0,88.0,
1594657969080640863,78.0,454.0,147.0,
1594657969110537511,,,,1671.0,506.0,89.0,
1594657969142480140,105.0,462.0,181.0,
1594657969171802270,,,,1701.0,531.0,103.0,
1594657969201954289,124.0,459.0,90.0,
1594657969231156214,,,,1709.0,534.0,122.0,
1594657969259988177,85.0,448.0,169.0,
1594657969289312603,,,,1667.0,503.0,124.0,
1594657969317620344,84.0,429.0,170.0,
1594657969347228029,,,,1670.0,539.0,168.0,
1594657969378645585,96.0,427.0,161.0,
1594657969407927659,,,,1686.0,499.0,118.0,
1594657969438431733,98.0,447.0,145.0,
1594657969467369566,,,,1659.0,516.0,96.0,
1594657969496195362,98.0,486.0,137.0,
1594657969527285066,,,,1669.0,494.0,115.0,
1594657969558602788,138.0,481.0,79.0,
1594657969586754159,,,,1716.0,524.0,118.0,
1594657969616016733,136.0,455.0,90.0,
1594657969648257899,,,,1682.0,530.0,121.0,
1594657969680339048,181.0,447.0,51.0,
1594657969708533103,,,,1715.0,545.0,127.0,
1594657969737934122,171.0,462.0,68.0,
1594657969768729844,,,,1681.0,506.0,85.0,
1594657969798145585,146.0,454.0,23.0,
1594657969828826881,,,,1680.0,524.0,94.0,
1594657969859986047,87.0,438.0,130.0,
1594657969890494844,,,,1691.0,520.0,150.0,
1594657969919837844,136.0,457.0,88.0,
1594657969948764473,,,,1670.0,506.0,137.0,
1594657969976812362,71.0,426.0,176.0,
1594657970006477066,,,,1678.0,506.0,133.0,
1594657970036845270,56.0,440.0,216.0,
1594657970066816510,,,,1666.0,523.0,147.0,
1594657970096782010,66.0,463.0,216.0,
1594657970126934936,,,,1714.0,521.0,117.0,
1594657970157512529,66.0,468.0,162.0,
1594657970186525121,,,,1682.0,511.0,114.0,
1594657970216442825,64.0,460.0,81.0,
1594657970247071399,,,,1669.0,514.0,118.0,
1594657970277963140,61.0,442.0,169.0,
1594657970307584918,,,,1659.0,513.0,101.0,
1594657970336229362,113.0,464.0,91.0,
1594657970366101343,,,,1671.0,507.0,116.0,
1594657970396058269,89.0,475.0,167.0,
1594657970426229325,,,,1689.0,517.0,117.0,
1594657970456655806,127.0,482.0,112.0,
1594657970486758399,,,,1667.0,485.0,143.0,
1594657970517034843,97.0,446.0,151.0,
1594657970547819417,,,,1670.0,525.0,134.0,
1594657970576427621,106.0,453.0,145.0,
1594657970606675195,,,,1694.0,521.0,110.0,
1594657970636274454,96.0,452.0,159.0,
1594657970666330436,,,,1713.0,536.0,114.0,
1594657970697458491,94.0,453.0,139.0,
1594657970726648251,,,,1681.0,540.0,111.0,
1594657970757575139,114.0,464.0,101.0,
1594657970786731936,,,,1686.0,525.0,125.0,
1594657970816537751,111.0,437.0,114.0,
1594657970846219473,,,,1717.0,531.0,90.0,
1594657970876775047,107.0,457.0,185.0,
1594657970906515658,,,,1689.0,527.0,110.0,
1594657970937409102,94.0,478.0,155.0,
1594657970966466825,,,,1677.0,523.0,133.0,
1594657970995906639,34.0,423.0,254.0,
1594657971025452973,,,,1701.0,539.0,157.0,
1594657971055766769,64.0,444.0,197.0,
1594657971084457584,,,,1701.0,495.0,123.0,
1594657971116278991,105.0,456.0,124.0,
1594657971145290769,,,,1710.0,523.0,59.0,
1594657971176889380,76.0,431.0,130.0,
1594657971206727398,,,,1692.0,532.0,143.0,
1594657971236577435,88.0,441.0,153.0,
1594657971265973565,,,,1684.0,512.0,63.0,
1594657971296118658,113.0,464.0,154.0,
1594657971326327250,,,,1690.0,548.0,92.0,
1594657971356278954,119.0,441.0,86.0,
1594657971387126009,,,,1684.0,530.0,103.0,
1594657971416586158,138.0,451.0,68.0,
1594657971446687213,,,,1684.0,533.0,124.0,
1594657971477262843,73.0,452.0,156.0,
1594657971508431454,,,,1681.0,523.0,113.0,
1594657971539382713,95.0,460.0,145.0,
1594657971568698009,,,,1697.0,526.0,124.0,
1594657971599620213,90.0,437.0,174.0,
1594657971629307306,,,,1691.0,558.0,129.0,
1594657971657986639,172.0,469.0,30.0,
1594657971687834954,,,,1715.0,508.0,116.0,
1594657971715786676,67.0,432.0,181.0,
1594657971744682417,,,,1660.0,511.0,142.0,
1594657971774734194,62.0,449.0,125.0,
1594657971802738824,,,,1697.0,497.0,80.0,
1594657971830911120,171.0,475.0,26.0,
1594657971859815435,,,,1672.0,517.0,129.0,
1594657971888621361,39.0,436.0,212.0,
1594657971917778120,,,,1674.0,530.0,96.0,
1594657971946810694,143.0,455.0,36.0,
1594657971977934454,,,,1727.0,512.0,96.0,
1594657972006746139,47.0,429.0,241.0,
1594657972036214213,,,,1676.0,529.0,150.0,
1594657972067959139,90.0,440.0,145.0,
1594657972096683805,,,,1681.0,530.0,130.0,
1594657972127426416,126.0,472.0,118.0,
1594657972155452509,,,,1682.0,518.0,101.0,
1594657972186499472,111.0,440.0,99.0,
1594657972215130694,,,,1708.0,542.0,94.0,
1594657972245671509,86.0,449.0,157.0,
1594657972275878768,,,,1685.0,524.0,130.0,
1594657972306228472,102.0,439.0,105.0,
1594657972334906953,,,,1668.0,509.0,135.0,
1594657972365972861,96.0,450.0,121.0,
1594657972396275139,,,,1695.0,549.0,101.0,
1594657972428699138,70.0,442.0,131.0,
1594657972457411935,,,,1666.0,538.0,144.0,
1594657972487625472,93.0,439.0,133.0,
1594657972517543361,,,,1704.0,510.0,112.0,
1594657972547853027,80.0,444.0,222.0,
1594657972577078898,,,,1684.0,517.0,108.0,
1594657972609014435,96.0,443.0,149.0,
1594657972638202657,,,,1698.0,548.0,156.0,
1594657972667938842,57.0,432.0,201.0,
1594657972698229990,,,,1686.0,531.0,169.0,
1594657972727244953,256.0,494.0,-53.0,
1594657972757902323,,,,1679.0,537.0,144.0,
1594657972787753435,83.0,424.0,192.0,
1594657972817554120,,,,1712.0,539.0,124.0,
1594657972845813601,97.0,454.0,120.0,
1594657972877503046,,,,1690.0,519.0,88.0,
1594657972907733175,74.0,447.0,226.0,
1594657972938316990,,,,1686.0,523.0,160.0,
1594657972967985731,87.0,461.0,143.0,
1594657972997810360,,,,1683.0,513.0,87.0,
1594657973027752990,130.0,466.0,72.0,
1594657973058725953,,,,2022.0,505.0,-180.0,
1594657973088328286,204.0,457.0,-30.0,
1594657973118856953,,,,1965.0,515.0,-143.0,
1594657973149151749,368.0,532.0,-212.0,
1594657973179550879,,,,1864.0,513.0,-23.0,
1594657973208020397,471.0,546.0,-315.0,
1594657973238194990,,,,1678.0,562.0,173.0,
1594657973266566953,139.0,446.0,72.0,
1594657973296210712,,,,1676.0,539.0,95.0,
1594657973326241638,191.0,486.0,27.0,
1594657973355450008,,,,2297.0,499.0,-368.0,
1594657973387015379,280.0,506.0,-138.0,
1594657973416699193,,,,1723.0,533.0,47.0,
1594657973445955082,182.0,464.0,45.0,
1594657973475554193,,,,1711.0,518.0,90.0,
1594657973505795767,95.0,443.0,148.0,
1594657973534977138,,,,1670.0,494.0,147.0,
1594657973567086564,52.0,451.0,130.0,
1594657973594616823,,,,1698.0,533.0,85.0,
1594657973623199693,27.0,437.0,217.0,
1594657973652416804,,,,1684.0,531.0,125.0,
1594657973681424471,156.0,457.0,94.0,
1594657973710852545,,,,1684.0,518.0,114.0,
1594657973739722712,51.0,450.0,207.0,
1594657973768527119,,,,1700.0,531.0,127.0,
1594657973797503249,191.0,484.0,17.0,
1594657973827727730,,,,1749.0,506.0,59.0,
1594657973856966323,260.0,487.0,-81.0,
1594657973887492508,,,,1694.0,540.0,112.0,
1594657973917913489,233.0,492.0,-65.0,
1594657973948861601,,,,1676.0,513.0,119.0,
1594657973978556989,228.0,477.0,-54.0,
1594657974008256952,,,,1667.0,521.0,115.0,
1594657974037573415,143.0,470.0,132.0,
1594657974067497212,,,,1670.0,522.0,161.0,
1594657974096939063,106.0,448.0,131.0,
1594657974127390286,,,,1687.0,512.0,101.0,
1594657974158462360,65.0,431.0,171.0,
1594657974188563008,,,,1679.0,535.0,149.0,
1594657974217756786,110.0,457.0,136.0,
1594657974248129267,,,,1695.0,535.0,112.0,
1594657974278437082,94.0,438.0,159.0,
1594657974308803711,,,,1698.0,513.0,127.0,
1594657974339073045,108.0,449.0,149.0,
1594657974367876434,,,,1700.0,513.0,108.0,
1594657974397478897,86.0,467.0,114.0,
1594657974427972563,,,,1700.0,537.0,129.0,
1594657974458342174,128.0,449.0,58.0,
1594657974488388267,,,,1730.0,525.0,90.0,
1594657974516894619,125.0,468.0,81.0,
1594657974546153193,,,,1649.0,513.0,126.0,
1594657974577370748,70.0,469.0,142.0,
1594657974605945767,,,,1803.0,286.0,624.0,
1594657974637798322,117.0,465.0,121.0,
1594657974667147730,,,,1686.0,517.0,127.0,
1594657974696368637,171.0,472.0,44.0,
1594657974724603100,,,,1685.0,528.0,156.0,
1594657974753503415,92.0,456.0,175.0,
1594657974782486230,,,,1666.0,517.0,109.0,
1594657974811665193,101.0,452.0,120.0,
1594657974839703285,,,,1684.0,521.0,91.0,
1594657974871488119,107.0,451.0,148.0,
1594657974899116507,,,,1551.0,424.0,-94.0,
1594657974929216470,65.0,441.0,174.0,
1594657974956375174,,,,1690.0,536.0,113.0,
1594657974985240933,138.0,442.0,80.0,
1594657975013291581,,,,1687.0,522.0,151.0,
1594657975041814155,97.0,428.0,111.0,
1594657975068993452,,,,1693.0,525.0,132.0,
1594657975096314822,98.0,452.0,137.0,
1594657975124926989,,,,1694.0,533.0,102.0,
1594657975153819470,116.0,451.0,82.0,
1594657975182387137,,,,1673.0,534.0,119.0,
1594657975214698026,64.0,459.0,162.0,
1594657975244288878,,,,1676.0,520.0,143.0,
1594657975272510933,139.0,450.0,76.0,
1594657975301243452,,,,1689.0,508.0,132.0,
1594657975335473822,91.0,433.0,150.0,
1594657975364637470,,,,1668.0,507.0,101.0,
1594657975392080340,92.0,476.0,159.0,
1594657975423265174,,,,1707.0,502.0,102.0,
1594657975455161266,101.0,446.0,146.0,
1594657975486564489,,,,1706.0,532.0,130.0,
1594657975514382581,130.0,470.0,21.0,
1594657975542565951,,,,1713.0,534.0,113.0,
1594657975570180081,94.0,429.0,167.0,
1594657975597915044,,,,1664.0,511.0,129.0,
1594657975628304970,160.0,438.0,108.0,
1594657975660254581,,,,1693.0,513.0,142.0,
1594657975689840488,81.0,429.0,159.0,
1594657975719460951,,,,1723.0,530.0,85.0,
1594657975749071248,129.0,474.0,124.0,
1594657975776470859,,,,1706.0,514.0,116.0,
1594657975806128933,121.0,447.0,50.0,
1594657975834582673,,,,1668.0,516.0,110.0,
1594657975862256655,60.0,495.0,135.0,
1594657975890317970,,,,1696.0,528.0,107.0,
1594657975918989118,76.0,421.0,126.0,
1594657975947214785,,,,1684.0,509.0,154.0,
1594657975975095525,156.0,464.0,-39.0,
1594657976003855803,,,,1706.0,521.0,74.0,
1594657976033471247,89.0,462.0,156.0,
1594657976060736710,,,,1688.0,515.0,135.0,
1594657976088829451,17.0,379.0,46.0,
1594657976118032044,,,,1685.0,525.0,112.0,
1594657976147677544,145.0,543.0,115.0,
1594657976176409618,,,,1690.0,530.0,102.0,
1594657976204310581,139.0,475.0,56.0,
1594657976231463914,,,,1693.0,528.0,116.0,
1594657976260920988,184.0,482.0,89.0,
1594657976290927803,,,,1690.0,535.0,114.0,
1594657976320362155,106.0,463.0,98.0,
1594657976347568451,,,,1686.0,514.0,81.0,
1594657976376473692,93.0,437.0,96.0,
1594657976405326155,,,,1694.0,515.0,93.0,
1594657976436170173,72.0,442.0,132.0,
1594657976465114136,,,,1716.0,559.0,102.0,
1594657976494685118,77.0,459.0,221.0,
1594657976524324914,,,,1691.0,511.0,112.0,
1594657976553183192,54.0,409.0,149.0,
1594657976583530617,,,,1709.0,530.0,97.0,
1594657976613218321,95.0,473.0,172.0,
1594657976642735377,,,,1706.0,536.0,97.0,
1594657976671504117,97.0,573.0,99.0,
1594657976700150599,,,,1727.0,562.0,149.0,
1594657976729515154,128.0,749.0,62.0,
1594657976759660025,,,,1700.0,562.0,109.0,
1594657976788789173,128.0,727.0,112.0,
1594657976820346210,,,,1669.0,546.0,148.0,
1594657976849009099,167.0,775.0,162.0,
1594657976879751914,,,,1673.0,559.0,175.0,
1594657976909973969,221.0,971.0,81.0,
1594657976938361951,,,,1700.0,556.0,141.0,
1594657976968161247,161.0,632.0,256.0,
1594657976995513636,,,,1688.0,558.0,141.0,
1594657977025074210,149.0,681.0,212.0,
1594657977054843025,,,,1679.0,550.0,143.0,
1594657977084855043,150.0,724.0,201.0,
1594657977114540488,,,,1677.0,547.0,183.0,
1594657977144253099,188.0,818.0,196.0,
1594657977173601432,,,,1674.0,548.0,158.0,
1594657977202838987,161.0,811.0,149.0,
1594657977232126191,,,,1694.0,566.0,178.0,
1594657977260401858,28.0,832.0,248.0,
1594657977288204802,,,,1708.0,577.0,120.0,
1594657977318555006,161.0,706.0,196.0,
1594657977346131987,,,,1704.0,562.0,147.0,
1594657977374077376,133.0,677.0,239.0,
1594657977403082098,,,,1694.0,540.0,158.0,
1594657977430506432,153.0,635.0,231.0,
1594657977457835302,,,,1678.0,565.0,117.0,
1594657977487289987,142.0,684.0,240.0,
1594657977515712135,,,,1696.0,558.0,119.0,
1594657977546007543,145.0,648.0,241.0,
1594657977574977876,,,,1702.0,553.0,131.0,
1594657977604015450,145.0,717.0,180.0,
1594657977632468321,,,,1701.0,565.0,107.0,
1594657977662492950,187.0,966.0,99.0,
1594657977691014543,,,,1704.0,554.0,125.0,
1594657977718573246,170.0,891.0,74.0,
1594657977748914246,,,,1663.0,532.0,175.0,
1594657977775761320,176.0,852.0,164.0,
1594657977805086024,,,,1691.0,515.0,128.0,
1594657977835434061,179.0,705.0,238.0,
1594657977864748283,,,,1668.0,559.0,199.0,
1594657977892924857,164.0,640.0,293.0,
1594657977921772246,,,,1695.0,577.0,164.0,
1594657977951602172,154.0,667.0,261.0,
1594657977981794524,,,,1678.0,537.0,137.0,
1594657978011353283,134.0,687.0,261.0,
1594657978038754987,,,,1660.0,559.0,149.0,
1594657978068778709,132.0,659.0,225.0,
1594657978099097950,,,,1697.0,555.0,167.0,
1594657978128610431,146.0,615.0,257.0,
1594657978160081246,,,,1676.0,565.0,161.0,
1594657978190652191,159.0,660.0,263.0,
1594657978220717857,,,,1696.0,572.0,147.0,
1594657978249909950,142.0,773.0,142.0,
1594657978279300820,,,,1681.0,555.0,152.0,
1594657978307033283,206.0,937.0,130.0,
1594657978334187524,,,,1679.0,562.0,163.0,
1594657978363859857,196.0,814.0,173.0,
1594657978393787820,,,,1673.0,570.0,136.0,
1594657978424111820,193.0,900.0,120.0,
1594657978452125227,,,,1655.0,534.0,155.0,
1594657978481728302,163.0,787.0,170.0,
1594657978509512839,,,,1675.0,563.0,165.0,
1594657978537099487,197.0,889.0,150.0,
1594657978566046264,,,,1655.0,548.0,192.0,
1594657978594795894,152.0,757.0,196.0,
1594657978622033913,,,,1651.0,554.0,168.0,
1594657978650290116,153.0,739.0,211.0,
1594657978677675468,,,,1666.0,546.0,205.0,
1594657978707857172,168.0,834.0,142.0,
1594657978736842857,,,,1645.0,556.0,198.0,
1594657978766361875,168.0,762.0,225.0,
