,0x6a26,0x6a26,0x6a26,0x6a5d,0x6a5d,0x6a5d,
1594657537170141324,,,,2028.0,358.0,37.0,
1594657537200041713,271.0,186.0,73.0,
1594657537227732176,,,,1980.0,405.0,46.0,
1594657537255505546,334.0,188.0,17.0,
1594657537286042231,,,,2032.0,389.0,-15.0,
1594657537315562935,379.0,195.0,-55.0,
1594657537344806379,,,,2068.0,407.0,-33.0,
1594657537374550676,308.0,182.0,33.0,
1594657537404059935,,,,2008.0,379.0,-7.0,
1594657537433850453,321.0,192.0,15.0,
1594657537462609046,,,,2035.0,338.0,3.0,
1594657537490668583,317.0,218.0,16.0,
1594657537518195824,,,,2014.0,392.0,45.0,
1594657537547500453,309.0,181.0,72.0,
1594657537577201083,,,,2023.0,367.0,-29.0,
1594657537605740212,316.0,185.0,77.0,
1594657537635300916,,,,2058.0,438.0,-8.0,
1594657537666388768,314.0,202.0,-2.0,
1594657537692713953,,,,2012.0,364.0,22.0,
1594657537724310453,338.0,205.0,-3.0,
1594657537754572935,,,,2022.0,411.0,-25.0,
1594657537783271212,331.0,183.0,39.0,
1594657537810599212,,,,2100.0,433.0,-11.0,
1594657537843421416,303.0,208.0,41.0,
1594657537871829435,,,,2057.0,358.0,-28.0,
1594657537902401268,296.0,186.0,57.0,
1594657537932026064,,,,2062.0,385.0,-20.0,
1594657537961952823,301.0,190.0,47.0,
1594657537988343064,,,,2056.0,398.0,9.0,
1594657538015705934,347.0,215.0,-26.0,
1594657538042904897,,,,2058.0,372.0,7.0,
1594657538072228101,294.0,179.0,58.0,
1594657538105772990,,,,2077.0,400.0,-41.0,
1594657538138535731,310.0,197.0,46.0,
1594657538170483434,,,,2066.0,372.0,-52.0,
1594657538200699471,360.0,219.0,-3.0,
1594657538230964934,,,,2023.0,393.0,44.0,
1594657538262421805,293.0,197.0,5.0,
1594657538291725082,,,,2030.0,369.0,-29.0,
1594657538324279490,283.0,164.0,98.0,
1594657538353673175,,,,2046.0,402.0,-22.0,
1594657538382709231,320.0,188.0,-12.0,
1594657538410208953,,,,2042.0,397.0,15.0,
1594657538440554175,316.0,195.0,0.0,
1594657538467220916,,,,2010.0,402.0,22.0,
1594657538494852971,317.0,203.0,0.0,
1594657538524434230,,,,2036.0,358.0,-7.0,
1594657538555871990,325.0,194.0,34.0,
1594657538584793804,,,,2046.0,355.0,29.0,
1594657538615962471,317.0,190.0,33.0,
1594657538644644156,,,,2062.0,414.0,-19.0,
1594657538674017064,319.0,200.0,81.0,
1594657538704053564,,,,2076.0,374.0,-39.0,
1594657538733247360,300.0,203.0,46.0,
1594657538762335064,,,,2026.0,326.0,1.0,
1594657538793279175,285.0,179.0,52.0,
1594657538824683119,,,,2032.0,391.0,-9.0,
1594657538854485915,310.0,201.0,48.0,
1594657538885667897,,,,1997.0,406.0,30.0,
1594657538919191286,333.0,175.0,6.0,
1594657538951599489,,,,2074.0,389.0,-27.0,
1594657538984048971,360.0,201.0,23.0,
1594657539013885841,,,,2011.0,418.0,31.0,
1594657539043690397,306.0,183.0,77.0,
1594657539071606415,,,,2040.0,365.0,-15.0,
1594657539102537008,273.0,192.0,69.0,
1594657539129741119,,,,2031.0,371.0,-1.0,
1594657539160724397,301.0,188.0,1.0,
1594657539186818156,,,,2047.0,407.0,1.0,
1594657539214792526,332.0,200.0,3.0,
1594657539242804137,,,,2039.0,411.0,4.0,
1594657539272493026,342.0,208.0,28.0,
1594657539301075100,,,,2060.0,405.0,-14.0,
1594657539332678804,335.0,198.0,7.0,
1594657539362280063,,,,2098.0,441.0,-18.0,
1594657539392569915,323.0,195.0,54.0,
1594657539419550471,,,,2010.0,400.0,16.0,
1594657539450011100,340.0,192.0,-2.0,
1594657539479327248,,,,2058.0,389.0,-14.0,
1594657539510076637,322.0,190.0,65.0,
1594657539538473952,,,,2032.0,423.0,-9.0,
1594657539568004063,326.0,179.0,11.0,
1594657539596501489,,,,2037.0,370.0,-9.0,
1594657539625284971,331.0,187.0,59.0,
1594657539655864508,,,,2011.0,338.0,40.0,
1594657539685227359,346.0,192.0,14.0,
1594657539716977730,,,,1997.0,348.0,23.0,
1594657539746050359,297.0,195.0,11.0,
1594657539776674489,,,,2051.0,382.0,-17.0,
1594657539805625915,351.0,197.0,-2.0,
1594657539836612119,,,,2015.0,357.0,17.0,
1594657539865351896,286.0,196.0,41.0,
1594657539894386267,,,,2035.0,355.0,-51.0,
1594657539925055100,351.0,195.0,18.0,
1594657539955059915,,,,2069.0,354.0,-37.0,
1594657539984391822,327.0,188.0,20.0,
1594657540015462304,,,,2035.0,358.0,7.0,
1594657540047188155,289.0,183.0,108.0,
1594657540076791378,,,,2036.0,408.0,31.0,
1594657540105394230,325.0,196.0,6.0,
1594657540133952989,,,,2013.0,368.0,11.0,
1594657540162888970,299.0,193.0,90.0,
1594657540189092100,,,,2024.0,343.0,-13.0,
1594657540218208007,293.0,189.0,23.0,
1594657540247911396,,,,2050.0,392.0,2.0,
1594657540277590266,339.0,191.0,36.0,
1594657540307138618,,,,2010.0,347.0,9.0,
1594657540336176637,347.0,184.0,-11.0,
1594657540364093378,,,,2010.0,377.0,40.0,
1594657540391259174,349.0,196.0,13.0,
1594657540417938248,,,,2060.0,372.0,11.0,
1594657540445856414,310.0,199.0,21.0,
1594657540475552729,,,,2061.0,406.0,0.0,
1594657540505188933,341.0,200.0,8.0,
1594657540534297507,,,,2061.0,412.0,13.0,
1594657540562870081,308.0,206.0,19.0,
1594657540590017137,,,,2013.0,385.0,10.0,
1594657540622357840,308.0,220.0,60.0,
1594657540651839970,,,,2002.0,428.0,45.0,
1594657540682338229,297.0,192.0,68.0,
1594657540712384192,,,,2077.0,415.0,-15.0,
1594657540742891081,305.0,176.0,29.0,
1594657540769944988,,,,2074.0,384.0,-43.0,
1594657540800480266,334.0,189.0,32.0,
1594657540828332822,,,,2070.0,404.0,-21.0,
1594657540857973044,350.0,175.0,27.0,
1594657540885138451,,,,2047.0,414.0,26.0,
1594657540912791062,342.0,179.0,65.0,
1594657540940022173,,,,2078.0,401.0,-36.0,
1594657540970739340,329.0,214.0,14.0,
1594657540999884729,,,,2029.0,380.0,36.0,
1594657541030888303,305.0,197.0,29.0,
1594657541058769710,,,,2034.0,444.0,11.0,
1594657541086892470,333.0,192.0,-1.0,
1594657541119458284,,,,2076.0,372.0,-63.0,
1594657541157369210,337.0,172.0,-5.0,
1594657541188908655,,,,2101.0,394.0,-62.0,
1594657541217205581,286.0,195.0,26.0,
1594657541245449877,,,,2035.0,366.0,16.0,
1594657541273168099,357.0,201.0,10.0,
1594657541300161636,,,,2042.0,410.0,5.0,
1594657541330338673,346.0,200.0,12.0,
1594657541361092044,,,,2046.0,408.0,-28.0,
1594657541391392951,278.0,179.0,94.0,
1594657541418384451,,,,2054.0,405.0,7.0,
1594657541446616766,317.0,198.0,32.0,
1594657541475215673,,,,2034.0,406.0,-5.0,
1594657541503397488,350.0,195.0,17.0,
1594657541531826136,,,,2039.0,399.0,15.0,
1594657541562657562,301.0,195.0,10.0,
1594657541592216877,,,,1985.0,370.0,44.0,
1594657541621195895,325.0,192.0,63.0,
1594657541649207340,,,,2122.0,405.0,-59.0,
1594657541676910914,297.0,167.0,69.0,
1594657541707825062,,,,2027.0,390.0,17.0,
1594657541737370377,320.0,216.0,7.0,
1594657541764921284,,,,2001.0,369.0,12.0,
1594657541796780840,334.0,201.0,4.0,
1594657541824735043,,,,2062.0,385.0,-6.0,
1594657541853117340,329.0,201.0,31.0,
1594657541880291617,,,,2046.0,448.0,1.0,
1594657541911627284,362.0,209.0,20.0,
1594657541942980617,,,,2061.0,409.0,-8.0,
1594657541975246691,303.0,184.0,22.0,
1594657542006181062,,,,2052.0,367.0,-14.0,
1594657542034036877,325.0,189.0,26.0,
1594657542061188451,,,,2058.0,407.0,-34.0,
1594657542090370006,302.0,179.0,60.0,
1594657542119339339,,,,1988.0,315.0,6.0,
1594657542149143302,325.0,203.0,1.0,
1594657542176502839,,,,2146.0,430.0,-47.0,
1594657542205330765,428.0,224.0,-129.0,
1594657542234961339,,,,2070.0,383.0,-10.0,
1594657542264794043,323.0,193.0,12.0,
1594657542295191265,,,,2013.0,403.0,35.0,
1594657542324201154,700.0,220.0,-390.0,
1594657542352900043,,,,1973.0,365.0,47.0,
1594657542381875673,370.0,193.0,-11.0,
1594657542410027839,,,,2128.0,421.0,-46.0,
1594657542441459154,342.0,193.0,8.0,
1594657542469140617,,,,2388.0,336.0,-254.0,
1594657542498558432,479.0,230.0,-177.0,
1594657542528681173,,,,2435.0,358.0,-297.0,
1594657542557703117,321.0,194.0,-25.0,
1594657542587131321,,,,2225.0,373.0,-157.0,
1594657542616239413,379.0,198.0,-36.0,
1594657542646293987,,,,2508.0,308.0,-359.0,
1594657542675406080,1213.0,222.0,-847.0,
1594657542706581376,,,,2532.0,327.0,-373.0,
1594657542735977802,1300.0,225.0,-881.0,
1594657542767298043,,,,2013.0,390.0,10.0,
1594657542794724302,660.0,215.0,-310.0,
1594657542827980209,,,,2131.0,378.0,-78.0,
1594657542858084172,712.0,-261.0,2871.0,
1594657542886177320,,,,2509.0,364.0,-327.0,
1594657542915183691,361.0,184.0,-27.0,
1594657542945311154,,,,2038.0,389.0,-10.0,
1594657542973763932,348.0,179.0,-6.0,
1594657543003544783,,,,2066.0,345.0,-17.0,
1594657543032647394,302.0,193.0,42.0,
1594657543060537468,,,,2093.0,369.0,-72.0,
1594657543090771524,355.0,214.0,16.0,
1594657543117443302,,,,2031.0,397.0,-1.0,
1594657543146497246,279.0,172.0,76.0,
1594657543176183154,,,,2012.0,387.0,-24.0,
1594657543209144820,337.0,202.0,2.0,
1594657543239499024,,,,2049.0,424.0,7.0,
1594657543267968968,345.0,184.0,29.0,
1594657543296414209,,,,2019.0,364.0,-5.0,
1594657543325489116,304.0,195.0,37.0,
1594657543353638561,,,,2053.0,411.0,21.0,
1594657543381975783,374.0,192.0,-25.0,
1594657543411288802,,,,2056.0,404.0,-10.0,
1594657543446975820,314.0,193.0,40.0,
1594657543478430653,,,,2006.0,385.0,22.0,
1594657543509213839,303.0,193.0,43.0,
1594657543535899839,,,,2037.0,385.0,-5.0,
1594657543563109376,361.0,204.0,-35.0,
1594657543590310264,,,,2019.0,383.0,21.0,
1594657543618025505,297.0,180.0,89.0,
1594657543648532190,,,,2023.0,403.0,22.0,
1594657543675731005,328.0,179.0,18.0,
1594657543705499505,,,,2084.0,374.0,-75.0,
1594657543732748487,360.0,212.0,-8.0,
1594657543761686098,,,,2007.0,379.0,50.0,
1594657543789691135,357.0,203.0,1.0,
1594657543817464375,,,,2095.0,376.0,-43.0,
1594657543844528042,351.0,208.0,-10.0,
1594657543872444653,,,,2047.0,404.0,-31.0,
1594657543901990135,337.0,216.0,-1.0,
1594657543931616283,,,,2022.0,360.0,-3.0,
1594657543960044875,310.0,190.0,4.0,
1594657543989658875,,,,2026.0,391.0,-35.0,
1594657544016973246,284.0,180.0,98.0,
1594657544047862172,,,,2008.0,411.0,12.0,
1594657544075954783,345.0,191.0,14.0,
1594657544108631986,,,,1997.0,362.0,-8.0,
1594657544137029209,306.0,190.0,66.0,
1594657544166444764,,,,2040.0,379.0,10.0,
1594657544194539264,333.0,184.0,-38.0,
1594657544224130523,,,,2010.0,388.0,41.0,
1594657544251831986,296.0,178.0,44.0,
1594657544280593949,,,,2064.0,437.0,-24.0,
1594657544309196153,282.0,172.0,80.0,
1594657544342515727,,,,2030.0,419.0,-2.0,
1594657544372496857,272.0,180.0,82.0,
1594657544403064245,,,,2029.0,350.0,0.0,
1594657544432918634,324.0,199.0,60.0,
1594657544461813486,,,,2047.0,368.0,12.0,
1594657544491287894,340.0,214.0,44.0,
1594657544518644523,,,,2066.0,395.0,-21.0,
1594657544548289449,290.0,202.0,83.0,
1594657544578250431,,,,2005.0,416.0,45.0,
1594657544607936560,345.0,225.0,-30.0,
1594657544634592875,,,,2041.0,346.0,-14.0,
1594657544664120282,323.0,185.0,-18.0,
1594657544692408023,,,,2036.0,395.0,-16.0,
1594657544721979505,307.0,210.0,53.0,
1594657544751877430,,,,2072.0,391.0,-29.0,
1594657544781503042,319.0,215.0,23.0,
1594657544809857949,,,,2071.0,400.0,-44.0,
1594657544839132801,328.0,149.0,45.0,
1594657544867004523,,,,2033.0,387.0,-6.0,
1594657544895058134,280.0,187.0,93.0,
1594657544922121838,,,,2055.0,388.0,-14.0,
1594657544953887616,352.0,231.0,-9.0,
1594657544983435115,,,,1995.0,318.0,16.0,
1594657545015715838,322.0,207.0,28.0,
1594657545045330727,,,,1999.0,328.0,28.0,
1594657545074381838,334.0,229.0,-21.0,
1594657545104031597,,,,2079.0,372.0,-35.0,
1594657545134032115,283.0,83.0,125.0,
1594657545161589986,,,,2040.0,410.0,26.0,
1594657545189800282,303.0,176.0,53.0,
1594657545219953263,,,,2037.0,335.0,-11.0,
1594657545249700041,328.0,153.0,9.0,
1594657545279618060,,,,2060.0,370.0,-16.0,
1594657545310857023,341.0,265.0,4.0,
1594657545340641856,,,,2059.0,387.0,-12.0,
1594657545369284912,353.0,270.0,-14.0,
1594657545397898800,,,,2095.0,408.0,-51.0,
1594657545426680078,372.0,240.0,-36.0,
1594657545456988708,,,,2043.0,409.0,15.0,
1594657545486608689,320.0,235.0,16.0,
1594657545514575374,,,,2044.0,323.0,-24.0,
1594657545543776800,333.0,248.0,-1.0,
1594657545572104782,,,,1992.0,346.0,37.0,
1594657545600226115,336.0,237.0,-31.0,
1594657545627383097,,,,1993.0,355.0,28.0,
1594657545655573745,334.0,228.0,60.0,
1594657545682717171,,,,2016.0,341.0,-12.0,
1594657545710809245,339.0,204.0,42.0,
1594657545738651115,,,,2074.0,406.0,-12.0,
1594657545769331448,305.0,185.0,-24.0,
1594657545799606374,,,,2074.0,430.0,-7.0,
1594657545829917004,339.0,181.0,69.0,
1594657545858593022,,,,2081.0,389.0,-27.0,
1594657545888175522,311.0,228.0,-14.0,
1594657545917128856,,,,2049.0,422.0,-14.0,
1594657545944993800,285.0,233.0,-33.0,
1594657545972177263,,,,2000.0,385.0,26.0,
1594657546000684485,335.0,215.0,18.0,
1594657546028799300,,,,2078.0,397.0,-25.0,
1594657546056609670,308.0,216.0,10.0,
1594657546084662059,,,,2058.0,339.0,-22.0,
1594657546111866022,321.0,206.0,-8.0,
1594657546138870356,,,,1976.0,351.0,53.0,
1594657546166716318,350.0,232.0,82.0,
1594657546194854448,,,,1997.0,359.0,37.0,
1594657546223329059,238.0,199.0,52.0,
1594657546250663837,,,,2094.0,430.0,-44.0,
1594657546278694559,258.0,216.0,-25.0,
1594657546306448374,,,,2042.0,524.0,31.0,
1594657546334579837,275.0,215.0,-47.0,
1594657546362888967,,,,2039.0,465.0,20.0,
1594657546391003689,321.0,224.0,-11.0,
1594657546419447855,,,,2045.0,368.0,-19.0,
1594657546447504337,351.0,309.0,54.0,
1594657546475499837,,,,1961.0,317.0,36.0,
1594657546502655541,378.0,301.0,24.0,
1594657546529730615,,,,1985.0,305.0,35.0,
1594657546560749818,389.0,433.0,-8.0,
1594657546591314207,,,,1955.0,328.0,50.0,
1594657546622099448,464.0,530.0,64.0,
1594657546649512985,,,,1952.0,333.0,103.0,
1594657546676714948,434.0,593.0,99.0,
1594657546706793577,,,,1920.0,336.0,103.0,
1594657546734930263,399.0,579.0,84.0,
1594657546762988263,,,,1931.0,337.0,153.0,
1594657546790991966,416.0,633.0,50.0,
1594657546819058151,,,,1981.0,348.0,71.0,
1594657546846628355,405.0,741.0,-38.0,
1594657546875330003,,,,1907.0,336.0,77.0,
1594657546902708188,381.0,656.0,61.0,
1594657546929531929,,,,1928.0,350.0,105.0,
1594657546957895762,413.0,746.0,5.0,
1594657546985842948,,,,1941.0,340.0,117.0,
1594657547012894577,378.0,598.0,109.0,
1594657547040036836,,,,1911.0,348.0,149.0,
1594657547068219596,384.0,519.0,79.0,
1594657547095427577,,,,1930.0,336.0,101.0,
1594657547123637725,423.0,782.0,-53.0,
1594657547150568503,,,,1927.0,343.0,98.0,
1594657547177698022,393.0,701.0,-4.0,
1594657547205998318,,,,1950.0,349.0,81.0,
1594657547233046059,360.0,703.0,-19.0,
1594657547260179744,,,,1930.0,360.0,141.0,
1594657547287218281,374.0,689.0,27.0,
1594657547314452744,,,,1951.0,353.0,97.0,
1594657547341522207,404.0,646.0,35.0,
1594657547374477133,,,,2166.0,345.0,-100.0,
1594657547405281410,382.0,648.0,48.0,
1594657547434392096,,,,1933.0,366.0,106.0,
1594657547461867188,398.0,671.0,59.0,
1594657547488952410,,,,1958.0,380.0,113.0,
1594657547516818484,404.0,682.0,25.0,
1594657547543504929,,,,1978.0,366.0,60.0,
1594657547570895577,420.0,681.0,7.0,
1594657547600579873,,,,1911.0,365.0,99.0,
1594657547627594132,364.0,708.0,19.0,
1594657547656120521,,,,1916.0,352.0,102.0,
1594657547683155114,388.0,662.0,19.0,
1594657547710445114,,,,1911.0,319.0,112.0,
1594657547737593577,420.0,664.0,18.0,
1594657547764974095,,,,1954.0,327.0,77.0,
1594657547792158484,385.0,635.0,42.0,
1594657547819286318,,,,1915.0,331.0,116.0,
1594657547847057855,397.0,675.0,35.0,
1594657547873787410,,,,1922.0,324.0,118.0,
1594657547902851206,381.0,703.0,11.0,
1594657547930613299,,,,1872.0,347.0,161.0,
1594657547959700854,388.0,695.0,42.0,
1594657547986750725,,,,1912.0,329.0,69.0,
1594657548013942503,402.0,722.0,-56.0,
1594657548041108521,,,,1916.0,329.0,95.0,
1594657548068647336,389.0,697.0,6.0,
1594657548097899077,,,,1910.0,339.0,87.0,
1594657548125474336,443.0,797.0,-37.0,
1594657548152562040,,,,1907.0,355.0,106.0,
1594657548182681391,383.0,670.0,0.0,
1594657548214419743,,,,1924.0,327.0,93.0,
1594657548245244743,364.0,574.0,78.0,
1594657548272930299,,,,1933.0,315.0,99.0,
1594657548301320984,389.0,754.0,-3.0,
1594657548329156743,,,,1923.0,304.0,108.0,
1594657548358000336,354.0,548.0,67.0,
1594657548385743984,,,,1909.0,360.0,129.0,
1594657548413619299,380.0,620.0,25.0,
1594657548440782910,,,,1938.0,336.0,117.0,
1594657548467907465,375.0,598.0,96.0,
1594657548496946873,,,,1921.0,340.0,106.0,
1594657548524052687,434.0,736.0,4.0,
1594657548551034021,,,,1904.0,329.0,125.0,
1594657548578498613,382.0,683.0,13.0,
1594657548606759224,,,,1937.0,323.0,79.0,
1594657548634856947,405.0,534.0,101.0,
1594657548661691947,,,,1888.0,343.0,135.0,
1594657548691384465,369.0,544.0,126.0,
1594657548717486224,,,,1907.0,361.0,101.0,
1594657548744656428,360.0,566.0,109.0,
1594657548771494465,,,,1921.0,348.0,139.0,
1594657548799256984,394.0,660.0,61.0,
1594657548826347576,,,,1898.0,349.0,134.0,
1594657548854547947,369.0,587.0,65.0,
1594657548880666669,,,,1913.0,331.0,72.0,
1594657548907810113,348.0,594.0,53.0,
1594657548935020780,,,,1898.0,333.0,132.0,
1594657548962250798,407.0,633.0,63.0,
1594657548996112483,,,,1928.0,320.0,128.0,
1594657549026852872,382.0,693.0,31.0,
1594657549057350891,,,,1920.0,348.0,62.0,
1594657549084775576,361.0,670.0,21.0,
1594657549112450983,,,,1930.0,349.0,84.0,
1594657549140371854,391.0,686.0,21.0,
1594657549167617928,,,,1937.0,329.0,89.0,
1594657549194977169,379.0,669.0,24.0,
1594657549222721872,,,,1939.0,317.0,63.0,
1594657549250999724,398.0,656.0,32.0,
1594657549279939446,,,,1939.0,364.0,102.0,
1594657549307981354,386.0,700.0,17.0,
1594657549336701335,,,,1920.0,340.0,115.0,
1594657549364080446,418.0,755.0,-42.0,
1594657549392048113,,,,1959.0,356.0,68.0,
1594657549420748557,395.0,725.0,12.0,
1594657549447832020,,,,1885.0,341.0,122.0,
1594657549474806631,411.0,723.0,-27.0,
1594657549501843946,,,,1930.0,325.0,110.0,
1594657549530922168,382.0,745.0,-21.0,
1594657549558301835,,,,1917.0,358.0,124.0,
1594657549586154335,412.0,762.0,-25.0,
1594657549612312779,,,,1905.0,338.0,105.0,
1594657549641125705,446.0,800.0,-29.0,
1594657549668805168,,,,1957.0,233.0,298.0,
1594657549697678668,407.0,770.0,-3.0,
1594657549728106779,,,,1906.0,322.0,116.0,
1594657549756511335,385.0,783.0,-4.0,
1594657549786628613,,,,1929.0,352.0,107.0,
1594657549817090983,410.0,801.0,-34.0,
1594657549846481798,,,,1951.0,335.0,101.0,
1594657549874394224,383.0,803.0,-10.0,
1594657549900654094,,,,1923.0,330.0,106.0,
1594657549930265094,420.0,814.0,-88.0,
1594657549958077131,,,,1933.0,363.0,64.0,
1594657549986071409,463.0,857.0,-89.0,
1594657550013289761,,,,1910.0,340.0,134.0,
1594657550043042390,440.0,792.0,-33.0,
1594657550069231575,,,,1928.0,359.0,98.0,
